id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total
432714,2022,-23.625.347.504.855.200,-4.674.814.972.521.480,5,kilometer,811,"2869,28",42,40,63,71,216
432715,2022,-23.626.613.414.107.100,-4.674.692.366.992.480,5,kilometer,443,"7864,14",30,26,20,22,98
432716,2022,-2.362.682.319.136.550,-4.674.821.693.431.870,5,kilometer,408,"2298,99",22,21,26,34,103
432717,2022,-23.627.455.337.416.000,-4.674.618.918.204.990,5,kilometer,552,"7643,32",47,37,26,13,123
432718,2022,-2.362.838.754.756.710,-4.674.508.523.225.480,5,kilometer,392,"9083,56",35,22,11,10,78
432719,2022,-23.645.171.405.770.600,-46.753.291.633.168.400,5,kilometer,518,"1784,45",29,35,42,43,149
432727,2022,-2.363.001.753.458.680,-4.675.347.202.428.290,5,kilometer,416,"2128,04",23,30,39,30,122
432728,2022,-23.630.768.110.446.200,-46.753.740.096.930.900,5,kilometer,280,"2207,64",25,15,12,16,68
432729,2022,-23.625.663.728.048.300,-4.675.422.058.399.030,5,kilometer,324,"2993,43",18,11,20,18,67
432731,2022,-23.626.118.512.938.200,-4.675.444.354.502.760,5,kilometer,656,"3538,21",31,53,64,42,190
432732,2022,-23.640.548.195.774.700,-4.674.858.880.243.840,5,kilometer,378,"2723,28",22,16,17,14,69
432733,2022,-23.640.115.346.162.700,-4.674.688.500.916.220,5,kilometer,403,"2274,34",17,18,17,26,78
432740,2022,-23.632.091.660.420.000,-4.674.733.014.516.230,5,kilometer,488,"2303,86",23,25,30,20,98
432741,2022,-23.633.078.990.599.100,-4.674.663.235.858.790,5,kilometer,351,"2048,02",19,19,22,28,88
432742,2022,-23.638.876.991.618.900,-4.675.753.740.276.730,5,kilometer,256,"2128,58",15,11,15,18,59
432743,2022,-2.364.150.564.248.710,-4.675.501.275.320.690,5,kilometer,686,4283,36,44,38,37,155
432744,2022,-23.613.582.833.144.200,-4.675.326.684.766.770,5,kilometer,250,"16685,38",5,9,11,23,48
432766,2022,-23.641.098.809.911.000,-4.675.409.531.063.510,5,kilometer,581,"1942,13",32,36,39,48,155
432768,2022,-2.364.011.261.758.100,-46.752.510.997.358.500,5,kilometer,588,"2105,67",28,35,42,37,142
432770,2022,-23.627.437.273.596.800,-4.675.620.106.170.870,5,kilometer,313,"2166,9",17,22,26,22,87
432772,2022,-2.362.848.704.678.760,-4.675.541.368.155.580,5,kilometer,268,"2381,96",12,10,16,24,62
432774,2022,-2.363.672.036.532.980,-46.747.654.729.012.900,5,kilometer,917,"2526,16",78,61,31,35,205
432776,2022,-2.363.766.066.876.020,-4.674.778.375.452.590,5,kilometer,222,"2754,96",6,8,10,17,41
432777,2022,-23.621.920.227.448.900,-4.674.983.488.013.090,5,kilometer,624,"2244,36",31,33,47,48,159
432780,2022,-2.362.328.269.715.660,-4.674.913.753.296.680,5,kilometer,690,"4484,53",66,41,42,30,179
432831,2022,-23.617.065.791.667.000,-4.675.427.118.643.100,5,kilometer,700,"5256,5",56,49,26,35,166
432839,2022,-23.632.443.879.869.700,-4.675.955.289.929.070,5,kilometer,426,"2394,39",31,27,23,38,119
432844,2022,-23.617.929.320.291.300,-467.547.599.560.426,5,kilometer,439,"4836,78",16,19,21,21,77
432845,2022,-2.361.868.613.677.030,-46.754.324.465.747.400,5,kilometer,541,"4173,65",12,24,29,28,93
432847,2022,-23.624.360.329.722.000,-4.674.744.393.942.890,5,kilometer,286,"1729,83",24,27,32,29,112
432848,2022,-2.362.473.196.257.350,-4.674.663.102.435.780,5,kilometer,369,"1568,17",28,35,44,25,132
432855,2022,-2.362.919.905.164.990,-4.675.643.813.184.710,5,kilometer,354,"2213,57",25,28,30,30,113
432858,2022,-23.638.768.022.161.600,-46.751.362.015.917.200,5,kilometer,482,"2190,89",21,30,31,31,113
432862,2022,-23.627.368.437.729.900,-4.674.530.692.676.100,5,kilometer,336,"7567,45",28,17,10,12,67
432865,2022,-23.643.209.040.775.500,-4.675.013.756.201.510,5,kilometer,413,"2995,81",16,14,32,29,91
432866,2022,-23.631.605.347.240.400,-4.674.341.952.088.960,5,kilometer,148,"2206,27",18,10,9,16,53
432867,2022,-23.631.577.725.038.000,-46.744.376.271.305.700,5,kilometer,702,"1657,93",63,61,71,77,272
432872,2022,-23.642.973.850.500.300,-467.553.798.553.192,5,kilometer,191,"9066,67",12,16,20,12,60
432873,2022,-23.644.778.077.655.800,-4.675.450.409.002.390,5,kilometer,602,"1864,7",42,45,43,41,171
432881,2022,-2.362.174.531.752.060,-4.675.140.118.454.340,5,kilometer,436,"5238,75",20,21,26,26,93
432882,2022,-23.621.029.439.365.800,-46.751.850.049.762.600,5,kilometer,420,"4489,11",16,18,19,25,78
432883,2022,-2.361.943.506.024.680,-46.753.664.129.058.300,5,kilometer,325,"3600,07",17,17,14,20,68
432884,2022,-23.619.112.403.159.600,-4.675.324.753.234.710,5,kilometer,324,"3870,58",7,13,11,15,46
432885,2022,-23.633.164.064.974.300,-4.675.456.040.334.130,5,kilometer,172,"3379,76",9,10,13,14,46
432886,2022,-23.633.011.569.743.600,-46.753.934.423.473.400,5,kilometer,284,"2787,89",11,15,26,27,79
432896,2022,-236.183.234.779.714,-4.675.628.491.148.700,5,kilometer,204,"5526,87",9,13,11,13,46
432910,2022,-23.640.366.495.048.400,-4.675.055.738.022.790,5,kilometer,439,"2112,79",26,25,32,24,107
432911,2022,-2.364.108.092.108.360,-4.675.241.225.016.130,5,kilometer,383,"2970,33",11,31,23,24,89
432912,2022,-23.631.740.150.874.300,-46.746.263.151.086.600,5,kilometer,266,"2476,01",17,18,21,20,76
432913,2022,-2.363.037.212.737.400,-46.743.975.231.908.300,5,kilometer,549,"1491,23",45,49,54,53,201
432914,2022,-2.363.121.057.016.530,-467.432.885.048.396,5,kilometer,411,"1711,86",33,36,38,44,151
432925,2022,-2.362.834.353.349.150,-4.675.706.138.642.040,5,kilometer,289,"2389,56",22,26,27,22,97
432926,2022,-23.630.382.927.693.300,-4.674.793.307.776.700,5,kilometer,607,"3971,2",40,47,29,32,148
432929,2022,-2.362.608.446.927.590,-4.674.642.302.926.000,5,kilometer,390,"8929,77",32,25,23,20,100
432930,2022,-23.627.265.465.006.000,-4.674.739.992.523.640,5,kilometer,335,"7056,9",25,19,10,7,61
432931,2022,-23.628.050.520.826.700,-467.469.002.051.013,5,kilometer,356,"8293,02",25,14,26,6,71
432932,2022,-23.628.938.271.015.000,-4.674.585.745.704.370,5,kilometer,399,"8851,47",49,19,13,6,87
432934,2022,-2.362.630.017.657.990,-4.675.661.118.553.100,5,kilometer,156,"1377,68",17,19,19,16,71
432935,2022,-23.626.677.787.749.100,-4.675.672.674.582.640,5,kilometer,345,"5725,41",31,20,20,14,85
432943,2022,-23.634.843.930.663.200,-4.674.592.177.906.840,5,kilometer,414,"3628,12",21,22,28,25,96
432944,2022,-23.633.697.596.474.600,-46.745.278.450.708.800,5,kilometer,1024,"2034,63",62,63,57,73,255
432946,2022,-23.616.384.081.218.900,-46.752.729.534.285.700,5,kilometer,712,"5379,45",29,37,34,28,128
432952,2022,-23.630.495.929.588.200,-4.674.892.024.028.680,5,kilometer,710,"3249,06",37,55,42,45,179
432953,2022,-23.629.330.327.113.900,-4.675.070.248.489.840,5,kilometer,422,"4215,03",32,25,22,16,95
432954,2022,-23.629.069.258.756.000,-4.675.047.243.176.920,5,kilometer,396,"4459,44",35,20,13,14,82
432955,2022,-236.362.751.313.231,-4.674.487.381.379.180,5,kilometer,1064,"2180,26",50,66,53,53,222
432956,2022,-23.635.757.932.764.800,-4.674.388.729.123.020,5,kilometer,139,"1878,78",10,17,17,5,49
432963,2022,-23.633.368.584.677.300,-4.675.212.619.623.840,5,kilometer,105,"1856,55",11,4,4,12,31
432964,2022,-23.632.930.668.338.700,-4.675.267.910.763.100,5,kilometer,72,"2695,56",3,4,,3,10
432965,2022,-2.363.392.300.410.570,-46.753.051.824.825.700,5,kilometer,49,2172,3,8,,5,16
432966,2022,-23.633.669.305.150.500,-4.675.258.627.312.760,5,kilometer,25,"1530,89",,,0,,0
432967,2022,-23.637.967.226.571.300,-4.675.060.736.883.470,5,kilometer,848,"1931,81",63,50,53,69,235
432968,2022,-23.636.805.405.603.700,-46.751.053.044.075.700,5,kilometer,NULL,NULL,,,,,0
432969,2022,-2.364.385.895.718.090,-4.674.992.030.696.290,5,kilometer,21,"2172,67",0,0,0,0,0
432970,2022,-23.642.792.693.405.300,-46.747.989.747.894,5,kilometer,178,"3038,1",11,6,12,8,37
432971,2022,-23.642.972.934.040.500,-46.748.746.194.978.300,5,kilometer,91,"2279,59",4,3,5,8,20
432972,2022,-23.644.449.358.912.500,-46.750.003.011.444.200,5,kilometer,80,"3341,52",4,,,,4
432974,2022,-236.292.715.669.657,-4.675.773.509.225.100,5,kilometer,904,"1654,18",56,86,71,64,277
432978,2022,-23.630.527.607.488.000,-4.674.498.194.024.840,5,kilometer,674,"1350,66",55,72,53,66,246
432979,2022,-23.630.474.690.161.200,-4.674.621.823.476.380,5,kilometer,23,"2666,67",6,0,,,6
432980,2022,-2.364.425.488.738.070,-46.750.772.202.992.600,5,kilometer,276,"2299,15",12,18,16,21,67
432987,2022,-23.632.929.419.568.400,-4.675.147.384.059.650,5,kilometer,479,"2324,61",17,31,26,38,112
432988,2022,-23.634.542.011.054.200,-4.675.291.691.470.870,5,kilometer,253,"2610,66",19,22,23,21,85
432990,2022,-23.632.318.030.730.900,-467.531.769.120.124,5,kilometer,482,"1572,88",23,42,34,48,147
432991,2022,-23.622.533.889.156.200,-4.674.738.657.775.850,5,kilometer,618,"1454,83",46,46,45,58,195
432995,2022,-236.246.420.380.958,-4.674.615.853.351.270,5,kilometer,263,"1154,58",23,26,23,37,109
433420,2022,-2.362.689.732.496.490,-4.674.548.402.247.920,5,kilometer,109,"1508,35",10,11,8,7,36
433430,2022,-23.619.322.292.492.900,-4.674.899.019.790.520,5,kilometer,471,"1300,64",74,60,55,69,258
433431,2022,-23.620.005.240.245.300,-46.748.760.371.408.000,5,kilometer,59,"1842,19",,4,,,4
433432,2022,-23.630.826.315.638.100,-46.756.461.789.017.300,5,kilometer,412,"1540,44",22,30,34,39,125
433433,2022,-236.306.390.345.632,-4.675.658.338.536.380,5,kilometer,89,"1676,15",4,0,12,5,21
433436,2022,-23.637.706.628.616.700,-4.675.326.895.773.750,5,kilometer,350,"2089,93",15,24,21,31,91
433437,2022,-23.636.472.810.946.100,-4.675.314.969.770.910,5,kilometer,125,"2276,81",5,4,7,9,25
433438,2022,-23.635.339.308.047.900,-4.674.917.909.690.580,5,kilometer,692,"2076,61",51,44,39,42,176
433439,2022,-23.635.350.658.864.600,-4.675.004.430.785.940,5,kilometer,68,"1763,5",3,4,4,8,19
433440,2022,-23.637.572.915.662.800,-4.674.570.398.487.760,5,kilometer,760,"2131,57",62,50,26,28,166
433441,2022,-2.363.775.493.506.370,-46.745.074.515.535.000,5,kilometer,432,"2068,64",30,24,21,15,90
433855,2022,-2.365.038.468.924.750,-4.675.522.101.632.780,5,kilometer,473,"2416,25",14,25,19,39,97
434085,2022,-23.651.130.692.042.000,-4.675.352.418.706.690,5,kilometer,514,"3777,75",32,22,18,21,93
434086,2022,-2.365.082.157.489.130,-46.754.205.290.151.700,5,kilometer,229,"3753,71",14,8,7,10,39
434147,2022,-23.648.814.214.186.200,-4.675.455.499.929.330,5,kilometer,297,"8664,8",15,15,20,19,69
435001,2022,-23.660.703.456.331.200,-4.667.897.310.982.830,5,kilometer,437,"6754,62",24,22,22,20,88
435007,2022,-236.573.602.010.067,-4.667.555.098.265.490,5,kilometer,338,"5437,04",13,13,19,16,61
435018,2022,-23.652.123.458.851.600,-4.667.578.077.795.820,5,kilometer,715,"8436,01",27,41,28,26,122
435019,2022,-23.654.502.035.039.900,-4.667.427.740.604.360,5,kilometer,479,"7615,48",10,20,16,25,71
435020,2022,-23.653.006.576.703.400,-4.667.233.232.128.710,5,kilometer,477,"7998,44",22,19,33,21,95
435035,2022,-2.365.215.207.986.350,-4.667.773.676.553.700,5,kilometer,231,"8420,91",11,15,18,9,53
435036,2022,-23.649.691.048.141.700,-4.667.385.984.050.310,5,kilometer,871,"13414,17",37,59,57,64,217
435042,2022,-23.646.291.743.390.100,-46.673.336.239.968.000,5,kilometer,597,"7097,96",21,17,31,22,91
435097,2022,-23.656.608.939.081.200,-46.673.555.484.885.200,5,kilometer,360,"4595,42",20,21,24,17,82
435489,2022,-2.365.693.276.658.560,-46.678.788.940.065.700,5,kilometer,350,"6317,65",18,19,15,19,71
435490,2022,-23.658.993.229.088.300,-4.667.804.299.635.280,5,kilometer,306,"3895,79",18,14,13,15,60
435538,2022,-23.647.945.858.848.400,-46.671.396.724.047.800,5,kilometer,320,"12788,42",34,15,10,6,65
435565,2022,-23.657.268.933.027.100,-4.667.775.853.377.810,5,kilometer,224,"10577,18",4,5,10,12,31
435566,2022,-2.365.833.249.819.560,-4.667.704.858.524.060,5,kilometer,224,"9200,24",9,4,12,6,31
435580,2022,-2.365.522.245.319.070,-46.678.272.138.721.900,5,kilometer,414,"9596,88",29,27,17,12,85
435581,2022,-2.365.695.742.699.660,-4.667.708.280.521.750,5,kilometer,433,"7633,81",24,16,18,17,75
435584,2022,-23.648.843.061.000.100,-4.667.115.016.481.050,5,kilometer,353,"11295,29",32,27,14,13,86
435585,2022,-2.364.708.111.356.700,-4.667.178.139.130.920,5,kilometer,288,"8222,52",15,9,16,13,53
435596,2022,-23.650.294.988.956.100,-4.667.148.902.618.450,5,kilometer,369,10431,14,15,16,14,59
441283,2022,-23.606.780.010.201.100,-466.802.642.929.412,5,kilometer,399,"8766,83",13,13,17,24,67
441284,2022,-23.606.849.954.270.500,-4.668.276.144.586.150,5,kilometer,465,"13784,21",22,16,21,24,83
441285,2022,-23.605.182.960.327.800,-4.668.719.902.733.650,5,kilometer,508,"9635,06",38,19,17,12,86
441286,2022,-2.360.201.215.527.480,-4.668.916.078.988.030,5,kilometer,352,"7533,68",11,9,15,17,52
441287,2022,-2.359.878.503.911.150,-46.693.238.777.101.800,5,kilometer,56,"3609,32",,,,,0
441292,2022,-2.360.909.248.632.420,-4.667.831.606.667.990,5,kilometer,450,"11245,93",25,20,29,19,93
441293,2022,-23.611.208.705.839.400,-4.667.953.657.399.090,5,kilometer,351,"15936,09",14,16,22,14,66
441294,2022,-23.608.459.249.694.900,-4.668.382.196.122.300,5,kilometer,509,"11622,58",18,35,22,32,107
441295,2022,-23.607.161.537.063.100,-46.689.133.560.609.200,5,kilometer,297,"10395,05",14,8,5,8,35
441296,2022,-23.604.324.506.528.800,-46.691.686.032.910.700,5,kilometer,242,"7763,33",4,7,3,8,22
441297,2022,-23.603.962.932.909.000,-4.669.334.105.955.240,5,kilometer,95,"8636,45",,,,5,5
441301,2022,-23.612.094.612.176.500,-4.667.994.264.832.100,5,kilometer,284,"11831,55",11,17,6,5,39
441302,2022,-23.611.925.377.225.900,-46.680.675.865.387.700,5,kilometer,370,"19782,44",19,10,11,7,47
441303,2022,-23.607.842.326.505.000,-4.669.287.545.691.870,5,kilometer,299,"17357,03",10,13,12,9,44
441309,2022,-23.613.814.476.442.100,-46.679.555.698.475.500,5,kilometer,421,"14947,87",8,10,16,15,49
441310,2022,-2.361.278.342.743.200,-46.681.360.094.726.900,5,kilometer,344,"18098,45",19,14,6,13,52
441311,2022,-23.610.979.631.560.800,-4.668.297.173.046.950,5,kilometer,264,"12904,58",9,4,3,6,22
441312,2022,-2.361.228.765.281.150,-466.837.623.080.518,5,kilometer,267,"11001,22",14,6,11,9,40
441313,2022,-2.361.277.985.476.550,-466.933.974.001.074,5,kilometer,318,"5379,17",12,15,24,19,70
441323,2022,-2.361.582.117.564.850,-4.669.707.319.992.080,5,kilometer,407,"8822,43",14,15,14,18,61
441326,2022,-2.361.905.157.606.990,-4.668.822.484.325.570,5,kilometer,465,"7720,68",20,23,19,20,82
441334,2022,-23.622.056.787.428.400,-4.668.667.216.300.210,5,kilometer,735,"15530,07",44,33,21,20,118
441341,2022,-2.361.337.214.781.690,-46.694.929.590.335.700,5,kilometer,449,"2938,05",16,28,32,36,112
441342,2022,-2.361.370.913.690.970,-4.669.361.009.015.460,5,kilometer,300,"2550,83",19,24,20,23,86
441347,2022,-2.360.169.567.725.750,-4.668.691.277.338.360,5,kilometer,348,"8840,8",18,16,24,24,82
441348,2022,-2.361.334.344.240.060,-46.678.815.677.522.300,5,kilometer,124,"12259,16",,,0,3,3
441349,2022,-23.610.709.542.070.600,-4.668.470.181.703.730,5,kilometer,307,"7537,8",8,13,10,9,40
441353,2022,-23.612.183.720.790.100,-4.667.836.984.285.060,5,kilometer,374,"14401,79",12,8,15,15,50
441354,2022,-23.605.810.743.224.700,-4.669.013.643.785.760,5,kilometer,472,"13090,07",21,22,25,11,79
441356,2022,-23.618.750.159.220.400,-4.669.507.273.588.040,5,kilometer,302,"6048,31",11,12,14,12,49
441357,2022,-23.620.716.723.482.500,-46.694.073.042.677.900,5,kilometer,294,"10072,27",11,9,8,6,34
441358,2022,-23.611.581.096.117.300,-4.668.011.934.581.880,5,kilometer,386,"11489,29",12,15,5,5,37
441361,2022,-2.361.463.023.064.160,-4.668.023.335.661.360,5,kilometer,407,"16629,84",21,12,14,11,58
441362,2022,-23.615.100.175.858.200,-4.668.024.908.057.570,5,kilometer,225,"15179,69",0,0,,3,3
441363,2022,-23.614.146.795.484.700,-4.667.975.100.878.730,5,kilometer,193,"10459,39",,,,,0
441364,2022,-23.611.377.994.188.800,-4.668.228.543.180.940,5,kilometer,308,"12463,43",10,6,4,3,23
441366,2022,-23.612.775.588.102.500,-46.682.995.502.252.300,5,kilometer,487,"13698,99",29,19,19,18,85
441367,2022,-23.612.662.214.090.100,-4.668.412.157.226.130,5,kilometer,257,"9586,91",11,7,7,,25
441387,2022,-2.360.142.550.709.310,-46.684.016.158.713.100,5,kilometer,337,"4728,02",18,16,19,21,74
441388,2022,-23.604.232.434.014,-4.668.150.199.965.280,5,kilometer,360,"5659,45",19,7,18,15,59
441389,2022,-2.360.133.280.800.970,-466.852.000.123.682,5,kilometer,409,"5958,42",8,10,12,21,51
441391,2022,-23.600.278.294.422.700,-4.668.753.424.141.690,5,kilometer,314,"23215,01",36,25,18,5,84
441392,2022,-2.360.122.675.757.400,-46.690.382.735.581,5,kilometer,243,"6599,15",3,15,11,14,43
441393,2022,-2.359.866.514.747.740,-46.689.237.828.017.900,5,kilometer,368,"17131,66",29,16,9,10,64
441394,2022,-23.599.520.163.562.300,-46.689.904.077.090.400,5,kilometer,376,"29817,44",21,16,26,15,78
441395,2022,-2.359.930.448.496.340,-4.668.936.586.034.260,5,kilometer,282,"19698,68",9,4,8,15,36
441406,2022,-23.604.135.931.168.500,-46.683.870.750.462.800,5,kilometer,306,"7799,01",11,14,15,15,55
441414,2022,-2.360.995.441.535.880,-4.668.110.464.616.660,5,kilometer,501,"20663,44",18,28,21,15,82
441415,2022,-23.609.192.039.267.000,-4.668.038.614.998.000,5,kilometer,103,"10910,34",3,6,9,5,23
441416,2022,-23.609.140.707.176.400,-4.668.634.341.670.670,5,kilometer,297,"6020,61",13,14,19,17,63
441417,2022,-23.610.504.248.957.800,-4.668.712.265.130.820,5,kilometer,340,"16653,83",13,6,9,10,38
441418,2022,-23.609.128.324.358.200,-4.668.866.817.829.220,5,kilometer,225,"6382,94",11,8,9,6,34
441419,2022,-23.608.146.235.719.700,-46.688.168.715.617.600,5,kilometer,210,"10974,94",9,9,6,6,30
441420,2022,-23.606.772.249.193.800,-4.669.112.008.011.260,5,kilometer,174,"12291,1",8,8,7,4,27
441421,2022,-23.608.227.021.537.000,-4.668.998.951.372.860,5,kilometer,286,"15858,17",6,12,17,17,52
441422,2022,-2.360.275.684.960.710,-46.695.543.312.909.100,5,kilometer,231,"14043,73",6,8,6,5,25
441423,2022,-2.360.465.867.769.530,-4.669.596.088.282.230,5,kilometer,267,"10527,39",7,9,5,9,30
441424,2022,-23.602.690.061.456.900,-46.695.263.963.541.000,5,kilometer,203,"21004,05",29,10,8,4,51
441425,2022,-23.602.838.356.039.100,-46.694.747.142.360.700,5,kilometer,292,"19705,81",33,32,22,9,96
441426,2022,-23.602.981.663.967.800,-4.669.422.732.290.080,5,kilometer,225,"24095,04",23,12,13,5,53
441434,2022,-2.361.292.432.931.050,-466.805.272.021.734,5,kilometer,371,"17661,9",11,16,12,6,45
441435,2022,-2.361.216.366.875.690,-4.668.127.895.426.530,5,kilometer,356,"17964,09",8,4,,4,16
441443,2022,-23.612.919.530.561.600,-4.667.946.852.975.300,5,kilometer,225,"13869,23",6,,5,6,17
441444,2022,-2.361.273.391.046.880,-4.667.886.194.492.140,5,kilometer,189,"13510,45",7,4,4,6,21
441445,2022,-23.610.767.298.554.000,-4.668.153.690.310.400,5,kilometer,343,"19553,43",12,8,14,16,50
441446,2022,-23.610.646.740.015.200,-4.668.225.521.993.940,5,kilometer,225,"12100,51",8,6,3,6,23
441447,2022,-2.361.167.438.887.770,-4.668.845.576.437.220,5,kilometer,267,"17793,91",8,9,10,10,37
441448,2022,-2.361.187.844.387.180,-46.686.447.297.932.200,5,kilometer,332,"15492,59",21,15,11,20,67
441449,2022,-23.609.575.541.903.900,-4.668.996.870.987.210,5,kilometer,298,"7929,26",14,4,5,10,33
441450,2022,-23.610.424.721.110.200,-46.688.900.132.379.200,5,kilometer,374,"43930,3",15,23,15,8,61
441451,2022,-2.361.017.647.788.660,-4.669.083.350.763.050,5,kilometer,248,"12524,42",18,12,9,7,46
441452,2022,-23.610.717.546.033.400,-46.690.368.565.293.800,5,kilometer,173,"22767,22",13,11,4,9,37
441453,2022,-2.360.999.894.954.810,-4.669.696.128.674.220,5,kilometer,278,"19671,96",15,18,6,12,51
441454,2022,-2.361.053.747.958.190,-4.669.539.901.757.260,5,kilometer,196,"17675,25",6,4,,4,14
441455,2022,-23.607.172.452.899.600,-4.669.623.404.351.430,5,kilometer,325,"26852,01",22,23,16,11,72
441456,2022,-23.607.266.868.567.300,-46.695.926.416.179.400,5,kilometer,309,"23757,05",26,10,10,8,54
441457,2022,-23.605.906.509.733.800,-4.669.393.584.593.230,5,kilometer,339,"10418,72",8,14,8,6,36
441458,2022,-23.605.577.202.537.600,-46.694.810.250.069.200,5,kilometer,205,"10131,64",0,7,3,7,17
441464,2022,-23.602.882.540.210.900,-466.854.376.830.095,5,kilometer,313,"6879,74",16,9,10,15,50
441465,2022,-23.612.113.151.074.000,-4.668.318.415.325.490,5,kilometer,388,"20098,44",21,28,13,18,80
441466,2022,-236.117.758.001.742,-4.668.347.095.148.250,5,kilometer,234,"23325,45",8,8,16,5,37
441467,2022,-23.613.467.574.445.700,-466.834.198.925.164,5,kilometer,368,"14250,07",14,21,13,15,63
441468,2022,-2.361.309.729.982.980,-46.684.319.512.722.300,5,kilometer,382,"14928,36",14,15,22,20,71
441469,2022,-2.361.404.924.256.530,-4.668.770.933.759.800,5,kilometer,372,"29855,3",35,25,15,5,80
441470,2022,-23.614.984.465.009.500,-46.686.536.894.475.200,5,kilometer,279,"16730,9",29,22,12,8,71
441471,2022,-23.613.470.708.288.100,-4.668.582.759.418.080,5,kilometer,352,"7582,52",15,12,9,12,48
441472,2022,-23.615.718.631.154.100,-4.668.560.972.843.240,5,kilometer,311,"17182,53",31,30,12,10,83
441473,2022,-2.361.534.718.864.490,-46.686.075.705.898,5,kilometer,209,"14684,57",5,4,4,3,16
441474,2022,-2.361.544.894.228.550,-4.668.592.735.359.250,5,kilometer,287,"15354,46",22,11,4,4,41
441475,2022,-23.614.890.320.772.400,-46.684.973.467.742.200,5,kilometer,245,"15888,19",14,8,8,5,35
441476,2022,-2.361.508.199.398.260,-4.668.474.931.292.070,5,kilometer,249,"14660,22",,,5,8,13
441477,2022,-2.361.443.966.098.150,-4.668.593.861.033.450,5,kilometer,308,"15848,34",32,23,17,,72
441478,2022,-23.614.295.191.605.500,-4.668.544.265.794.130,5,kilometer,485,"14799,84",39,26,10,11,86
441479,2022,-23.612.869.613.950.300,-4.669.003.712.821.680,5,kilometer,211,"7241,67",7,7,6,6,26
441480,2022,-23.613.492.175.095.000,-46.689.245.935.640.000,5,kilometer,247,"7396,81",11,6,11,11,39
441481,2022,-2.361.495.848.874.970,-46.688.575.523.824.900,5,kilometer,98,"6785,86",4,6,,5,15
441482,2022,-2.361.436.002.342.460,-4.668.854.572.115.720,5,kilometer,312,"14876,57",23,14,5,3,45
441483,2022,-23.611.545.563.468.300,-46.690.856.548.702.900,5,kilometer,231,"12358,34",10,13,9,18,50
441484,2022,-23.612.312.669.578.700,-4.669.157.403.085.290,5,kilometer,427,"23652,2",32,46,33,21,132
441488,2022,-23.615.404.408.825.200,-46.680.965.619.585.300,5,kilometer,219,"23755,84",7,15,27,14,63
441489,2022,-2.361.559.072.042.280,-4.668.056.567.084.100,5,kilometer,436,"26411,77",35,38,52,37,162
441490,2022,-23.615.923.188.568.600,-4.668.075.923.701.890,5,kilometer,375,"29596,87",34,41,30,23,128
441491,2022,-2.361.464.994.918.600,-46.681.937.523.369.800,5,kilometer,344,"14559,12",14,18,6,5,43
441494,2022,-23.614.004.852.872.900,-46.682.490.625.644.500,5,kilometer,247,"10632,6",5,3,3,4,15
441495,2022,-23.614.046.488.026.300,-46.683.029.363.008.000,5,kilometer,175,"8054,14",8,6,7,5,26
441496,2022,-2.361.371.030.630.150,-4.668.193.221.740.400,5,kilometer,309,"29471,59",17,4,,9,30
441497,2022,-23.612.962.440.492.800,-46.682.379.982.886.200,5,kilometer,106,"12839,5",9,4,0,0,13
441498,2022,-23.613.219.916.326.400,-4.668.166.569.944.430,5,kilometer,318,"18786,89",10,10,17,14,51
441499,2022,-23.613.897.804.781.000,-4.668.105.388.616.110,5,kilometer,260,"14483,69",12,,6,9,27
441501,2022,-23.616.068.899.952.500,-4.668.173.984.954.570,5,kilometer,311,"8207,39",11,10,7,6,34
441502,2022,-2.361.675.396.616.920,-46.681.145.963.798.600,5,kilometer,185,"14896,92",10,14,9,9,42
441503,2022,-2.361.756.736.495.200,-4.668.257.456.738.410,5,kilometer,431,"11078,05",13,20,29,36,98
441504,2022,-23.616.896.676.680.600,-4.668.194.719.341.690,5,kilometer,207,"15353,56",8,9,3,6,26
441505,2022,-2.361.705.543.171.490,-4.668.172.369.141.060,5,kilometer,170,"13536,55",5,,4,,9
441506,2022,-2.361.774.959.289.380,-4.668.522.541.300.420,5,kilometer,107,"9197,61",3,4,4,7,18
441507,2022,-23.618.666.947.581.300,-46.685.534.132.095.000,5,kilometer,223,"12638,81",10,7,6,9,32
441508,2022,-23.618.778.630.016.100,-4.668.447.730.736.030,5,kilometer,212,"19350,99",8,6,,7,21
441509,2022,-23.619.518.694.332.800,-4.668.343.823.618.850,5,kilometer,470,"12641,76",18,24,31,16,89
441510,2022,-23.616.589.667.138.700,-4.668.769.778.956.500,5,kilometer,249,"9667,93",9,18,11,3,41
441511,2022,-23.615.482.188.213.400,-4.669.141.330.981.670,5,kilometer,360,"6139,98",15,19,16,30,80
441512,2022,-23.613.949.117.747.900,-4.669.080.114.447.200,5,kilometer,221,"16667,41",7,,0,,7
441513,2022,-2.361.376.955.755.330,-4.669.102.580.319.990,5,kilometer,233,"16778,18",10,6,5,,21
441519,2022,-2.361.987.546.044.510,-4.668.604.972.679.590,5,kilometer,249,"8087,1",10,4,4,9,27
441520,2022,-23.621.352.088.915.300,-4.668.479.219.192.470,5,kilometer,185,"8588,24",5,,6,6,17
441521,2022,-2.362.049.314.218.760,-46.684.165.017.932.000,5,kilometer,463,"20281,98",42,28,32,17,119
