id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,unidade
432870,2022,-23.644625708589,-46.76131241099,5,kilometer,1170.0,"R$ 1.487,70",100.0,119.0,86.0,117.0,,morumbi
455435,2022,-23.6209572290901,-46.725800813739504,5,kilometer,800.0,"R$ 1.483,98",76.0,68.0,82.0,74.0,,morumbi
458291,2022,-23.592736697676,-46.7499624978727,5,kilometer,1123.0,"R$ 1.479,29",116.0,114.0,95.0,106.0,,morumbi
455577,2022,-23.6130335287293,-46.727529573614,5,kilometer,1686.0,"R$ 1.475,31",160.0,166.0,155.0,138.0,,morumbi
450679,2022,-23.5794382474423,-46.751901402843,5,kilometer,323.0,"R$ 1.467,36",18.0,22.0,20.0,28.0,,morumbi
458212,2022,-23.6079341103057,-46.7277801313736,5,kilometer,313.0,"R$ 1.466,79",33.0,33.0,27.0,26.0,,morumbi
450780,2022,-23.5813365408967,-46.7568433480355,5,kilometer,906.0,"R$ 1.461,43",81.0,80.0,75.0,84.0,,morumbi
455436,2022,-23.6273280712167,-46.7278146101818,5,kilometer,224.0,"R$ 1.458,71",28.0,30.0,23.0,14.0,,morumbi
463532,2022,-23.6279235212561,-46.7775595091657,5,kilometer,609.0,"R$ 1.458,40",35.0,35.0,45.0,51.0,,morumbi
455609,2022,-23.6193427593645,-46.72830016090649,5,kilometer,617.0,"R$ 1.457,11",50.0,65.0,57.0,70.0,,morumbi
432991,2022,-23.6225338891562,-46.7473865777585,5,kilometer,618.0,"R$ 1.454,83",46.0,46.0,45.0,58.0,,morumbi
455585,2022,-23.6124980456237,-46.722939684291696,5,kilometer,1141.0,"R$ 1.450,93",108.0,184.0,48.0,68.0,,morumbi
458211,2022,-23.6079881004507,-46.7279644755623,5,kilometer,844.0,"R$ 1.450,67",59.0,71.0,60.0,46.0,,morumbi
458350,2022,-23.5982207192435,-46.7581817056748,5,kilometer,818.0,"R$ 1.450,44",65.0,79.0,79.0,83.0,,morumbi
455610,2022,-23.6188575792516,-46.7276736931998,5,kilometer,739.0,"R$ 1.437,20",73.0,82.0,63.0,59.0,,morumbi
455378,2022,-23.6358311377082,-46.740748788557504,5,kilometer,226.0,"R$ 1.432,15",18.0,15.0,20.0,18.0,,morumbi
447297,2022,-23.6082918129767,-46.722602868473295,5,kilometer,202.0,"R$ 1.430,63",10.0,17.0,10.0,4.0,,morumbi
455664,2022,-23.63793151143,-46.7416639539373,5,kilometer,235.0,"R$ 1.425,14",18.0,31.0,10.0,18.0,,morumbi
432661,2022,-23.6378856237276,-46.7710015071182,5,kilometer,260.0,"R$ 1.420,92",13.0,16.0,14.0,18.0,,morumbi
450880,2022,-23.5801073183311,-46.7564192039046,5,kilometer,538.0,"R$ 1.419,59",36.0,41.0,40.0,50.0,,morumbi
455430,2022,-23.619991043623,-46.728359396826,5,kilometer,1295.0,"R$ 1.417,69",98.0,140.0,133.0,116.0,,morumbi
455562,2022,-23.6187343103875,-46.7305706412326,5,kilometer,924.0,"R$ 1.397,75",65.0,89.0,67.0,91.0,,morumbi
433435,2022,-23.6390720404948,-46.7604223979085,5,kilometer,87.0,"R$ 1.397,74",6.0,8.0,11.0,5.0,,morumbi
432934,2022,-23.6263001765799,-46.756611185531,5,kilometer,156.0,"R$ 1.377,68",17.0,19.0,19.0,16.0,,morumbi
432545,2022,-23.6440787367433,-46.7524355641257,5,kilometer,1096.0,"R$ 1.376,52",61.0,93.0,76.0,89.0,,morumbi
458349,2022,-23.5985896402565,-46.7584421588416,5,kilometer,617.0,"R$ 1.370,31",59.0,77.0,41.0,44.0,,morumbi
432978,2022,-23.630527607488,-46.7449819402484,5,kilometer,674.0,"R$ 1.350,66",55.0,72.0,53.0,66.0,,morumbi
458233,2022,-23.5943397654524,-46.7547051475744,5,kilometer,501.0,"R$ 1.336,68",44.0,39.0,40.0,51.0,,morumbi
432849,2022,-23.6384233464063,-46.75984631208431,5,kilometer,273.0,"R$ 1.334,24",25.0,26.0,31.0,21.0,,morumbi
445687,2022,-23.6529401600842,-46.751937075883,5,kilometer,341.0,"R$ 1.325,35",20.0,38.0,24.0,31.0,,morumbi
458185,2022,-23.60126506804,-46.7519433146386,5,kilometer,52.0,"R$ 1.317,33",4.0,5.0,,3.0,,morumbi
433430,2022,-23.6193222924929,-46.7489901979052,5,kilometer,471.0,"R$ 1.300,64",74.0,60.0,55.0,69.0,,morumbi
432529,2022,-23.6448168703913,-46.7552162050078,5,kilometer,598.0,"R$ 1.296,04",43.0,48.0,48.0,50.0,,morumbi
432985,2022,-23.6456808721559,-46.7657818254174,5,kilometer,366.0,"R$ 1.280,13",37.0,38.0,21.0,27.0,,morumbi
445688,2022,-23.6526287518794,-46.7513666437722,5,kilometer,347.0,"R$ 1.198,23",19.0,24.0,29.0,26.0,,morumbi
432995,2022,-23.6246420380958,-46.74615853351271,5,kilometer,263.0,"R$ 1.154,58",23.0,26.0,23.0,37.0,,morumbi
432977,2022,-23.6384918678411,-46.7638077634856,5,kilometer,293.0,"R$ 1.153,62",40.0,36.0,20.0,24.0,,morumbi
431830,2022,-23.6286631085083,-46.6709261447726,5,kilometer,371.0,"12147,63",13.0,14.0,17.0,11.0,55.0,chacara
431831,2022,-23.6248107803694,-46.6693273077088,5,kilometer,344.0,"12759,84",16.0,12.0,11.0,10.0,49.0,chacara
431832,2022,-23.6305486217263,-46.6671571740212,5,kilometer,372.0,"6150,53",15.0,10.0,11.0,11.0,47.0,chacara
431835,2022,-23.63586372626,-46.671313706326494,5,kilometer,362.0,"7752,02",16.0,17.0,11.0,15.0,59.0,chacara
431836,2022,-23.6338799406542,-46.6699501798723,5,kilometer,407.0,"1739,35",29.0,31.0,37.0,43.0,140.0,chacara
431837,2022,-23.6329710139831,-46.67335644153,5,kilometer,453.0,"7220,12",14.0,32.0,32.0,30.0,108.0,chacara
431838,2022,-23.6310488571326,-46.6754549397326,5,kilometer,306.0,"13643,02",13.0,15.0,17.0,13.0,58.0,chacara
431839,2022,-23.6247084388718,-46.671746000399,5,kilometer,400.0,"15228,9",14.0,12.0,14.0,17.0,57.0,chacara
431840,2022,-23.6222939311765,-46.67073837497591,5,kilometer,452.0,"16218,93",20.0,25.0,21.0,20.0,86.0,chacara
431849,2022,-23.6370672899706,-46.6685333225539,5,kilometer,373.0,"6278,21",15.0,11.0,19.0,13.0,58.0,chacara
431850,2022,-23.6401850877585,-46.671742261988,5,kilometer,448.0,"8090,96",11.0,14.0,17.0,20.0,62.0,chacara
431851,2022,-23.641397568319,-46.6717715278976,5,kilometer,543.0,"9708,23",22.0,23.0,15.0,21.0,81.0,chacara
431852,2022,-23.637648390061,-46.6733191650379,5,kilometer,257.0,"8441,2",7.0,9.0,15.0,14.0,45.0,chacara
431853,2022,-23.6286974331208,-46.6826804766539,5,kilometer,438.0,"11048,53",14.0,34.0,31.0,22.0,101.0,chacara
431854,2022,-23.6267290377156,-46.6805282934965,5,kilometer,406.0,"12695,13",21.0,23.0,20.0,22.0,86.0,chacara
431855,2022,-23.6221708668732,-46.6743405991409,5,kilometer,312.0,"16677,5",19.0,20.0,14.0,18.0,71.0,chacara
431920,2022,-23.6220638062031,-46.672737296581694,5,kilometer,237.0,"8579,82",3.0,9.0,8.0,12.0,32.0,chacara
431921,2022,-23.6209451213855,-46.6716632564646,5,kilometer,435.0,"10043,33",16.0,12.0,12.0,11.0,51.0,chacara
431922,2022,-23.6193018324363,-46.671565969199904,5,kilometer,296.0,"14744,06",11.0,10.0,12.0,18.0,51.0,chacara
431928,2022,-23.6400059634019,-46.6680669370851,5,kilometer,323.0,"7246,45",9.0,12.0,8.0,16.0,45.0,chacara
431929,2022,-23.641537724343,-46.6737025805389,5,kilometer,317.0,"6365,98",6.0,20.0,13.0,6.0,45.0,chacara
431930,2022,-23.631663653891,-46.6816551394705,5,kilometer,303.0,"5234,64",13.0,13.0,12.0,15.0,53.0,chacara
431931,2022,-23.6263967135344,-46.6853787282007,5,kilometer,301.0,"22933,93",7.0,15.0,15.0,20.0,57.0,chacara
431932,2022,-23.6227388366205,-46.6841170350916,5,kilometer,216.0,"40136,19",11.0,8.0,5.0,8.0,32.0,chacara
431933,2022,-23.6230928123882,-46.6813383023315,5,kilometer,354.0,"10843,62",13.0,11.0,19.0,6.0,49.0,chacara
431936,2022,-23.6178732669179,-46.6771324301575,5,kilometer,424.0,"18226,11",14.0,10.0,22.0,19.0,65.0,chacara
431937,2022,-23.6162900307423,-46.675371986984494,5,kilometer,225.0,"14911,77",,6.0,5.0,20.0,31.0,chacara
431938,2022,-23.6168848856063,-46.672885063079,5,kilometer,311.0,"13329,35",22.0,20.0,17.0,7.0,66.0,chacara
431939,2022,-23.6191088220988,-46.6729864313087,5,kilometer,206.0,"17189,62",3.0,8.0,5.0,4.0,20.0,chacara
431940,2022,-23.6163717196581,-46.6786769922242,5,kilometer,519.0,"16631,95",16.0,10.0,16.0,20.0,62.0,chacara
431941,2022,-23.6120117536099,-46.6762359325566,5,kilometer,211.0,"9818,23",9.0,8.0,10.0,14.0,41.0,chacara
431942,2022,-23.6133759880769,-46.6739037570623,5,kilometer,448.0,"15223,82",27.0,16.0,19.0,31.0,93.0,chacara
431945,2022,-23.6271479881567,-46.669951981774304,5,kilometer,401.0,"16023,46",12.0,19.0,22.0,37.0,90.0,chacara
431946,2022,-23.6258977369247,-46.6708524760713,5,kilometer,319.0,"12802,29",16.0,9.0,8.0,15.0,48.0,chacara
431948,2022,-23.6368892673638,-46.6700343129047,5,kilometer,163.0,"6769,06",4.0,7.0,8.0,10.0,29.0,chacara
431949,2022,-23.6345041608038,-46.6727882834882,5,kilometer,337.0,"8164,57",8.0,22.0,7.0,18.0,55.0,chacara
431950,2022,-23.6241181377348,-46.6701870700158,5,kilometer,243.0,"8311,76",5.0,9.0,8.0,8.0,30.0,chacara
431951,2022,-23.6225765428024,-46.6692363972781,5,kilometer,240.0,"7880,82",3.0,10.0,6.0,10.0,29.0,chacara
431956,2022,-23.636556532678,-46.6756961714021,5,kilometer,434.0,"11463,29",7.0,18.0,26.0,19.0,70.0,chacara
431957,2022,-23.6230914362829,-46.6714600815635,5,kilometer,192.0,"12618,42",12.0,6.0,6.0,4.0,28.0,chacara
431960,2022,-23.6412506571704,-46.6671271505436,5,kilometer,287.0,"4756,37",8.0,8.0,11.0,8.0,35.0,chacara
431961,2022,-23.6252484751529,-46.6833712607684,5,kilometer,336.0,"10710,51",11.0,12.0,9.0,8.0,40.0,chacara
431962,2022,-23.624783764002,-46.6841648093384,5,kilometer,310.0,"12565,41",9.0,11.0,22.0,19.0,61.0,chacara
431963,2022,-23.6234416368377,-46.6833043182801,5,kilometer,189.0,"9203,07",8.0,4.0,3.0,3.0,18.0,chacara
431964,2022,-23.6242954446431,-46.6843624878193,5,kilometer,238.0,"11352,51",10.0,16.0,10.0,7.0,43.0,chacara
431965,2022,-23.6246191034549,-46.6856442155037,5,kilometer,513.0,"19282,9",32.0,35.0,32.0,39.0,138.0,chacara
431966,2022,-23.6193294532298,-46.676188402985,5,kilometer,252.0,"10266,21",7.0,9.0,7.0,7.0,30.0,chacara
431968,2022,-23.616949046178,-46.6739460521729,5,kilometer,228.0,"15650,5",,5.0,,,5.0,chacara
431969,2022,-23.6181450350232,-46.6750671319837,5,kilometer,204.0,"17773,15",9.0,10.0,6.0,8.0,33.0,chacara
431970,2022,-23.6165923307137,-46.680045117862,5,kilometer,168.0,"9282,49",,,3.0,,3.0,chacara
431971,2022,-23.6328653886137,-46.6707942674071,5,kilometer,330.0,"1899,29",16.0,20.0,22.0,28.0,86.0,chacara
431974,2022,-23.6319683569181,-46.671537807483,5,kilometer,170.0,"1889,58",8.0,14.0,7.0,18.0,47.0,chacara
431975,2022,-23.6252073495351,-46.6771377503309,5,kilometer,107.0,"1844,16",,5.0,6.0,5.0,16.0,chacara
431976,2022,-23.6243843170378,-46.6766210801699,5,kilometer,141.0,"1598,61",9.0,10.0,6.0,8.0,33.0,chacara
431977,2022,-23.6309095526479,-46.6732258200655,5,kilometer,229.0,"1987,64",24.0,19.0,16.0,12.0,71.0,chacara
431978,2022,-23.6270980811234,-46.6730002698692,5,kilometer,234.0,"12946,9",11.0,6.0,7.0,7.0,31.0,chacara
431979,2022,-23.6279705680466,-46.6722978367556,5,kilometer,214.0,"11660,79",4.0,4.0,3.0,8.0,19.0,chacara
431980,2022,-23.6259753190178,-46.6729157442956,5,kilometer,207.0,"10489,69",6.0,11.0,4.0,9.0,30.0,chacara
431981,2022,-23.6271794752724,-46.6715630251139,5,kilometer,278.0,"13579,82",6.0,8.0,8.0,9.0,31.0,chacara
431982,2022,-23.6258245197506,-46.6682171730496,5,kilometer,339.0,"10515,49",20.0,7.0,12.0,12.0,51.0,chacara
431984,2022,-23.6229630528856,-46.675108798779696,5,kilometer,457.0,"25657,31",30.0,39.0,42.0,30.0,141.0,chacara
431985,2022,-23.6238371979869,-46.6734312174761,5,kilometer,382.0,"18504,49",14.0,13.0,13.0,11.0,51.0,chacara
431986,2022,-23.619959263036,-46.6771657775964,5,kilometer,150.0,"12307,32",0.0,0.0,0.0,0.0,0.0,chacara
431988,2022,-23.6215684985609,-46.6754710471522,5,kilometer,235.0,"12832,55",8.0,16.0,5.0,7.0,36.0,chacara
431989,2022,-23.6214071970961,-46.6748596674644,5,kilometer,186.0,"12485,55",9.0,10.0,4.0,6.0,29.0,chacara
431990,2022,-23.6201857196174,-46.678569212410494,5,kilometer,359.0,"20178,96",20.0,20.0,21.0,22.0,83.0,chacara
431991,2022,-23.6194029705186,-46.6778307550112,5,kilometer,261.0,"16308,92",10.0,10.0,14.0,6.0,40.0,chacara
431992,2022,-23.6289158281096,-46.6685138700899,5,kilometer,302.0,"21257,48",34.0,26.0,26.0,12.0,98.0,chacara
431993,2022,-23.6291827939192,-46.668106343475,5,kilometer,281.0,"21310,53",30.0,17.0,17.0,9.0,73.0,chacara
431994,2022,-23.62951528911,-46.668581393852,5,kilometer,274.0,"18410,37",25.0,27.0,26.0,9.0,87.0,chacara
431995,2022,-23.6317981111305,-46.6683414975428,5,kilometer,248.0,"6848,65",15.0,11.0,4.0,10.0,40.0,chacara
431996,2022,-23.6312912812755,-46.6684833584561,5,kilometer,269.0,"14179,52",4.0,4.0,0.0,3.0,11.0,chacara
431998,2022,-23.6350978736956,-46.6661245993297,5,kilometer,263.0,"8202,76",14.0,13.0,13.0,8.0,48.0,chacara
432001,2022,-23.6266279545487,-46.6763540717974,5,kilometer,501.0,"3174,49",25.0,25.0,21.0,31.0,102.0,chacara
432002,2022,-23.6252810121282,-46.675763951997,5,kilometer,639.0,"22711,14",37.0,64.0,76.0,32.0,209.0,chacara
432003,2022,-23.625329671151,-46.6743419058956,5,kilometer,519.0,"30378,11",18.0,27.0,28.0,52.0,125.0,chacara
432004,2022,-23.6260512596828,-46.6751993445672,5,kilometer,214.0,"17057,15",10.0,11.0,4.0,8.0,33.0,chacara
432005,2022,-23.6262067925779,-46.6748042985964,5,kilometer,184.0,"18698,66",12.0,4.0,,,16.0,chacara
432006,2022,-23.62443492666,-46.6750004434246,5,kilometer,402.0,"20921,58",16.0,35.0,45.0,33.0,129.0,chacara
432008,2022,-23.623754547113,-46.6757307448338,5,kilometer,316.0,"28515,17",16.0,19.0,30.0,18.0,83.0,chacara
432009,2022,-23.6238167272753,-46.6763465061768,5,kilometer,180.0,"16693,21",4.0,10.0,5.0,,19.0,chacara
432010,2022,-23.6265774767909,-46.6740249620185,5,kilometer,324.0,"27878,87",27.0,27.0,10.0,12.0,76.0,chacara
432011,2022,-23.6285399280448,-46.6666762833205,5,kilometer,251.0,"7537,85",10.0,7.0,8.0,7.0,32.0,chacara
432012,2022,-23.6236010225615,-46.6761530745696,5,kilometer,148.0,"16298,92",5.0,4.0,4.0,,13.0,chacara
432022,2022,-23.6391245069741,-46.67075356084,5,kilometer,300.0,"25066,8",26.0,40.0,14.0,8.0,88.0,chacara
432023,2022,-23.6380759946414,-46.6697528444428,5,kilometer,221.0,"8489,65",6.0,4.0,6.0,,16.0,chacara
432032,2022,-23.643380490086,-46.6708161269358,5,kilometer,529.0,"15121,07",26.0,44.0,34.0,28.0,132.0,chacara
432033,2022,-23.6428856824916,-46.6706187192908,5,kilometer,226.0,"12736,3",15.0,8.0,3.0,4.0,30.0,chacara
432034,2022,-23.6425346509712,-46.6692507375048,5,kilometer,162.0,"10420,58",6.0,6.0,10.0,6.0,28.0,chacara
432035,2022,-23.6115586171343,-46.6770762052944,5,kilometer,172.0,"12845,68",4.0,6.0,5.0,3.0,18.0,chacara
432036,2022,-23.6215832415727,-46.6768034770054,5,kilometer,635.0,"20063,09",31.0,59.0,61.0,47.0,198.0,chacara
432037,2022,-23.6207907683237,-46.6760781666172,5,kilometer,282.0,"12656,12",15.0,5.0,10.0,16.0,46.0,chacara
432038,2022,-23.6200018356597,-46.6753427544911,5,kilometer,210.0,"15772,41",11.0,6.0,6.0,9.0,32.0,chacara
432039,2022,-23.6214207999401,-46.6735762903864,5,kilometer,234.0,"12288,13",8.0,5.0,5.0,12.0,30.0,chacara
432040,2022,-23.6211342891995,-46.6736886129903,5,kilometer,158.0,"8432,79",0.0,,,0.0,0.0,chacara
432041,2022,-23.6183529495485,-46.6791182196447,5,kilometer,313.0,"30894,82",8.0,11.0,14.0,19.0,52.0,chacara
432042,2022,-23.6183214190444,-46.6804654959921,5,kilometer,266.0,"27220,56",13.0,17.0,29.0,15.0,74.0,chacara
432043,2022,-23.6187045657291,-46.68087109591031,5,kilometer,300.0,"19314,29",9.0,21.0,24.0,21.0,75.0,chacara
432044,2022,-23.6161579095126,-46.6796743031755,5,kilometer,246.0,"10584,2",5.0,9.0,11.0,13.0,38.0,chacara
432045,2022,-23.6167269160888,-46.6794189518448,5,kilometer,203.0,"11395,82",,5.0,5.0,7.0,17.0,chacara
432046,2022,-23.6155296819585,-46.6773908279874,5,kilometer,366.0,"15647,84",8.0,17.0,18.0,13.0,56.0,chacara
432047,2022,-23.6150766940221,-46.6784798732285,5,kilometer,243.0,"11520,7",7.0,9.0,13.0,11.0,40.0,chacara
432048,2022,-23.6129205501166,-46.6775360786085,5,kilometer,225.0,"9959,78",8.0,3.0,4.0,3.0,18.0,chacara
432049,2022,-23.6118769812851,-46.6773731734801,5,kilometer,194.0,"13404,29",0.0,,0.0,,0.0,chacara
432050,2022,-23.612188481626,-46.6775780877053,5,kilometer,214.0,"13757,58",,,3.0,3.0,6.0,chacara
432053,2022,-23.6273254618713,-46.6685556426067,5,kilometer,316.0,"15053,32",13.0,21.0,14.0,15.0,63.0,chacara
432054,2022,-23.6291678926597,-46.6696476804652,5,kilometer,262.0,"7174,06",7.0,8.0,9.0,7.0,31.0,chacara
432055,2022,-23.6384577732056,-46.6674071042846,5,kilometer,174.0,"6098,42",7.0,3.0,6.0,9.0,25.0,chacara
432057,2022,-23.6393100206204,-46.6693990694796,5,kilometer,232.0,"8524,75",6.0,14.0,5.0,6.0,31.0,chacara
432058,2022,-23.6386417908343,-46.6691635707853,5,kilometer,234.0,"13809,16",8.0,6.0,5.0,4.0,23.0,chacara
432059,2022,-23.6392103700405,-46.6722581560803,5,kilometer,161.0,"5410,82",4.0,,7.0,8.0,19.0,chacara
432060,2022,-23.6238654042896,-46.6804128904823,5,kilometer,185.0,"12137,46",5.0,6.0,8.0,19.0,38.0,chacara
432061,2022,-23.6244938762537,-46.67895365096209,5,kilometer,275.0,"8815,57",7.0,14.0,5.0,8.0,34.0,chacara
432062,2022,-23.622666512482,-46.673420394991,5,kilometer,296.0,"14935,03",7.0,13.0,12.0,14.0,46.0,chacara
432063,2022,-23.6231295931678,-46.6735516075194,5,kilometer,248.0,"11520,29",6.0,7.0,7.0,13.0,33.0,chacara
432064,2022,-23.6265118607535,-46.6848367333656,5,kilometer,298.0,"25739,58",14.0,14.0,25.0,22.0,75.0,chacara
432065,2022,-23.6268256957098,-46.6852218639378,5,kilometer,300.0,"24810,23",9.0,15.0,19.0,37.0,80.0,chacara
432066,2022,-23.623799558574,-46.6849804126201,5,kilometer,270.0,"25343,58",13.0,15.0,20.0,18.0,66.0,chacara
432067,2022,-23.6252662150636,-46.6852592063278,5,kilometer,295.0,"28787,11",10.0,13.0,25.0,21.0,69.0,chacara
432068,2022,-23.6213931038507,-46.6813513100192,5,kilometer,211.0,"27360,05",9.0,9.0,16.0,13.0,47.0,chacara
432069,2022,-23.6224774720459,-46.6823855562224,5,kilometer,247.0,"10948,8",0.0,4.0,5.0,10.0,19.0,chacara
432070,2022,-23.6199460248049,-46.6799058466732,5,kilometer,263.0,"17859,75",9.0,14.0,10.0,12.0,45.0,chacara
432071,2022,-23.6210203959968,-46.6793672200317,5,kilometer,234.0,"28223,41",19.0,27.0,12.0,9.0,67.0,chacara
432072,2022,-23.61994386073,-46.6736186320034,5,kilometer,200.0,"9852,42",15.0,4.0,7.0,11.0,37.0,chacara
432073,2022,-23.6197384964729,-46.674102710177294,5,kilometer,129.0,"6302,06",,,0.0,0.0,0.0,chacara
432074,2022,-23.6145426940018,-46.6733027851461,5,kilometer,267.0,"19094,06",15.0,30.0,13.0,7.0,65.0,chacara
432075,2022,-23.6148109951634,-46.6734094259373,5,kilometer,348.0,"23978,26",29.0,17.0,21.0,16.0,83.0,chacara
432076,2022,-23.6153019812795,-46.674309665755,5,kilometer,170.0,"14915,2",7.0,9.0,4.0,,20.0,chacara
432077,2022,-23.6156386633773,-46.6738043470799,5,kilometer,119.0,"8193,33",0.0,0.0,,,0.0,chacara
432078,2022,-23.6172931855654,-46.6803248222677,5,kilometer,202.0,"16029,84",4.0,9.0,11.0,9.0,33.0,chacara
432079,2022,-23.6175608530962,-46.6805893385211,5,kilometer,153.0,"11731,64",,7.0,,6.0,13.0,chacara
432080,2022,-23.6285804375296,-46.6780562185784,5,kilometer,356.0,"9706,97",14.0,11.0,18.0,22.0,65.0,chacara
432081,2022,-23.6294207562433,-46.67584038356689,5,kilometer,280.0,"12730,77",8.0,14.0,16.0,19.0,57.0,chacara
432082,2022,-23.6230552177791,-46.6778564348938,5,kilometer,201.0,"21540,79",16.0,14.0,13.0,9.0,52.0,chacara
432083,2022,-23.6228987810812,-46.6765585059955,5,kilometer,336.0,"39652,59",27.0,36.0,29.0,12.0,104.0,chacara
432084,2022,-23.6335183918436,-46.6773552405134,5,kilometer,393.0,"18251,29",14.0,10.0,25.0,31.0,80.0,chacara
432085,2022,-23.6310279471047,-46.6794080793723,5,kilometer,324.0,"17389,53",9.0,17.0,22.0,23.0,71.0,chacara
432086,2022,-23.6388889370626,-46.673910392759,5,kilometer,176.0,"6554,67",,7.0,7.0,4.0,18.0,chacara
432087,2022,-23.6400301509208,-46.6755799496326,5,kilometer,297.0,"7556,32",7.0,5.0,12.0,15.0,39.0,chacara
432088,2022,-23.6215138716432,-46.6831515746288,5,kilometer,343.0,"19381,65",7.0,18.0,17.0,12.0,54.0,chacara
432089,2022,-23.6199316373672,-46.6817634405953,5,kilometer,257.0,"14179,61",9.0,7.0,13.0,12.0,41.0,chacara
432090,2022,-23.6189819262189,-46.681608574719,5,kilometer,240.0,"15162,68",4.0,9.0,8.0,11.0,32.0,chacara
432091,2022,-23.6186275422001,-46.6740414313966,5,kilometer,200.0,"21059,28",10.0,11.0,,5.0,26.0,chacara
432092,2022,-23.6194172442382,-46.6747901308306,5,kilometer,363.0,"9619,41",16.0,10.0,14.0,22.0,62.0,chacara
432095,2022,-23.630968461338,-46.67084266890831,5,kilometer,339.0,"1584,83",35.0,39.0,37.0,27.0,138.0,chacara
432096,2022,-23.6302314968236,-46.6707774663625,5,kilometer,205.0,"6068,03",9.0,13.0,12.0,15.0,49.0,chacara
432097,2022,-23.6281031747855,-46.6739009445143,5,kilometer,381.0,"14367,62",23.0,24.0,15.0,11.0,73.0,chacara
432098,2022,-23.629949912928,-46.6728731454751,5,kilometer,195.0,"5747,68",4.0,11.0,12.0,20.0,47.0,chacara
432101,2022,-23.6221192084726,-46.6761666298457,5,kilometer,276.0,"28724,72",24.0,24.0,23.0,20.0,91.0,chacara
432102,2022,-23.6224586577929,-46.6758802891073,5,kilometer,282.0,"29301,21",15.0,28.0,29.0,11.0,83.0,chacara
432103,2022,-23.6213083591991,-46.6776673974328,5,kilometer,165.0,"18520,58",,4.0,3.0,,7.0,chacara
432104,2022,-23.6210190776127,-46.6773949785485,5,kilometer,221.0,"15819,94",,4.0,7.0,7.0,18.0,chacara
432105,2022,-23.6205708276198,-46.6748064784226,5,kilometer,201.0,"10639,25",3.0,,4.0,5.0,12.0,chacara
432106,2022,-23.6207508851552,-46.6742845924309,5,kilometer,213.0,"10893,2",6.0,5.0,4.0,3.0,18.0,chacara
432109,2022,-23.6204249589087,-46.677272585887,5,kilometer,320.0,"10948,35",7.0,8.0,7.0,4.0,26.0,chacara
432110,2022,-23.6441949293857,-46.6714624549231,5,kilometer,110.0,"8432,55",,3.0,3.0,4.0,10.0,chacara
432111,2022,-23.643708099768,-46.671885046715104,5,kilometer,115.0,"8681,52",,8.0,5.0,3.0,16.0,chacara
432112,2022,-23.6432336500501,-46.6701167277371,5,kilometer,205.0,"18772,12",12.0,13.0,8.0,14.0,47.0,chacara
432113,2022,-23.6420844679072,-46.6704650022283,5,kilometer,261.0,"39691,29",11.0,7.0,8.0,12.0,38.0,chacara
432116,2022,-23.6329423419682,-46.6680566830588,5,kilometer,288.0,"9799,22",9.0,17.0,11.0,16.0,53.0,chacara
432121,2022,-23.6399244503301,-46.6728324170862,5,kilometer,199.0,"7823,17",5.0,4.0,4.0,4.0,17.0,chacara
432125,2022,-23.6220451397948,-46.6776124604398,5,kilometer,203.0,"16522,84",6.0,5.0,5.0,3.0,19.0,chacara
432126,2022,-23.6223774488298,-46.6771994773521,5,kilometer,363.0,"18556,42",21.0,5.0,7.0,3.0,36.0,chacara
432130,2022,-23.6293062620993,-46.67239392938409,5,kilometer,62.0,"1620,76",,0.0,,,0.0,chacara
432131,2022,-23.6298937938307,-46.6720596987315,5,kilometer,597.0,"1539,75",69.0,90.0,75.0,67.0,301.0,chacara
432132,2022,-23.6189129406089,-46.681755464044,5,kilometer,182.0,"15732,43",0.0,,6.0,7.0,13.0,chacara
432134,2022,-23.6375226931088,-46.6659480095961,5,kilometer,334.0,"6585,52",7.0,12.0,7.0,3.0,29.0,chacara
432135,2022,-23.6343993532994,-46.6702624764714,5,kilometer,57.0,"5564,18",4.0,,5.0,0.0,9.0,chacara
432138,2022,-23.616213397911,-46.6702596897714,5,kilometer,215.0,"8499,91",14.0,3.0,7.0,9.0,33.0,chacara
432141,2022,-23.6311528879732,-46.6693720568368,5,kilometer,,,,,,,0.0,chacara
432143,2022,-23.630881339898,-46.6698687956192,5,kilometer,845.0,"1925,14",66.0,76.0,91.0,79.0,312.0,chacara
432145,2022,-23.6324075722927,-46.6695472209791,5,kilometer,,,,,,,0.0,chacara
432177,2022,-23.6680615333705,-46.6913595286924,5,kilometer,546.0,"5173,66",15.0,23.0,43.0,44.0,125.0,chacara
432183,2022,-23.6693220130608,-46.6994512144239,5,kilometer,18.0,"4716,67",0.0,,,,0.0,chacara
432184,2022,-23.6643495388609,-46.6900712239522,5,kilometer,528.0,"8524,95",12.0,23.0,25.0,20.0,80.0,chacara
432185,2022,-23.6642447085597,-46.6889930072414,5,kilometer,386.0,"6576,83",15.0,16.0,14.0,21.0,66.0,chacara
432186,2022,-23.6646455097905,-46.6888849317773,5,kilometer,586.0,"8470,03",15.0,21.0,30.0,27.0,93.0,chacara
432187,2022,-23.6575353620432,-46.6806378609685,5,kilometer,517.0,"10300,28",18.0,21.0,23.0,28.0,90.0,chacara
