id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,unidade
432669,2022,"-23.635.637.574.978.700,00","-4.675.329.966.394.600,00",5,kilometer,170.0,"R$ 2.431,58",4.0,16.0,11.0,12.0,,morumbi
450104,2022,"-23.598.263.241.398.200,00","-4.676.796.574.607.640,00",5,kilometer,441.0,"R$ 2.429,42",14.0,24.0,29.0,23.0,,morumbi
433855,2022,"-2.365.038.468.924.750,00","-4.675.522.101.632.780,00",5,kilometer,473.0,"R$ 2.416,25",14.0,25.0,19.0,39.0,,morumbi
432442,2022,"-23.632.406.147.851.800,00","-4.676.635.334.954.760,00",5,kilometer,353.0,"R$ 2.401,88",17.0,15.0,24.0,20.0,,morumbi
455384,2022,"-23.618.776.987.756.600,00","-4.672.272.549.457.520,00",5,kilometer,359.0,"R$ 2.401,88",14.0,36.0,36.0,32.0,,morumbi
450659,2022,"-23.578.576.117.007.500,00","-46.751.831.795.261.700,00",5,kilometer,688.0,"R$ 2.399,44",43.0,44.0,39.0,50.0,,morumbi
432677,2022,"-23.638.718.213.647.900,00","-4.677.091.892.541.130,00",5,kilometer,338.0,"R$ 2.397,43",17.0,18.0,21.0,28.0,,morumbi
432839,2022,"-23.632.443.879.869.700,00","-4.675.955.289.929.070,00",5,kilometer,426.0,"R$ 2.394,39",31.0,27.0,23.0,38.0,,morumbi
458367,2022,"-2.361.397.973.347.650,00","-4.674.793.492.934.720,00",5,kilometer,522.0,"R$ 2.393,69",34.0,49.0,58.0,47.0,,morumbi
432698,2022,"-23.632.333.081.007.400,00","-46.748.561.112.971.600,00",5,kilometer,260.0,"R$ 2.392,90",16.0,10.0,20.0,17.0,,morumbi
432486,2022,"-23.631.550.200.572.600,00","-4.675.179.195.445.880,00",5,kilometer,305.0,"R$ 2.390,72",13.0,14.0,15.0,17.0,,morumbi
432925,2022,"-2.362.834.353.349.150,00","-4.675.706.138.642.040,00",5,kilometer,289.0,"R$ 2.389,56",22.0,26.0,27.0,22.0,,morumbi
463375,2022,"-23.624.754.494.920.300,00","-4.677.839.717.509.180,00",5,kilometer,261.0,"R$ 2.388,00",19.0,11.0,17.0,21.0,,morumbi
445609,2022,"-23.650.617.694.333.800,00","-46.738.787.144.505.200,00",5,kilometer,315.0,"R$ 2.387,20",9.0,19.0,16.0,14.0,,morumbi
432563,2022,"-23.634.634.082.016.200,00","-4.674.328.849.004.210,00",5,kilometer,705.0,"R$ 2.386,45",37.0,61.0,48.0,52.0,,morumbi
447303,2022,"-23.607.835.977.101.600,00","-46.702.758.259.886.600,00",5,kilometer,506.0,"R$ 2.383,25",36.0,28.0,45.0,60.0,,morumbi
432772,2022,"-2.362.848.704.678.760,00","-4.675.541.368.155.580,00",5,kilometer,268.0,"R$ 2.381,96",12.0,10.0,16.0,24.0,,morumbi
463631,2022,"-23.613.830.113.808.200,00","-4.676.112.557.323.830,00",5,kilometer,443.0,"R$ 2.379,29",15.0,21.0,21.0,24.0,,morumbi
432558,2022,"-23.635.730.318.544.500,00","-4.674.706.407.332.990,00",5,kilometer,505.0,"R$ 2.377,42",31.0,33.0,28.0,36.0,,morumbi
458343,2022,"-2.360.197.219.899.570,00","-4.673.354.441.565.700,00",5,kilometer,457.0,"R$ 2.377,36",23.0,26.0,29.0,21.0,,morumbi
432521,2022,"-2.363.808.185.900.030,00","-4.675.570.008.408.320,00",5,kilometer,63.0,"R$ 2.372,08",5.0,3.0,,3.0,,morumbi
458228,2022,"-23.599.880.145.555.500,00","-46.755.109.292.786.100,00",5,kilometer,504.0,"R$ 2.370,90",30.0,35.0,40.0,33.0,,morumbi
458324,2022,"-2.359.358.376.679.150,00","-467.512.122.965.421,00",5,kilometer,594.0,"R$ 2.365,05",33.0,44.0,32.0,42.0,,morumbi
458319,2022,"-2.360.050.580.394.540,00","-4.673.374.106.091.170,00",5,kilometer,218.0,"R$ 2.361,90",8.0,16.0,15.0,13.0,,morumbi
432496,2022,"-23.646.516.933.773.800,00","-4.676.311.312.353.490,00",5,kilometer,489.0,"R$ 2.360,76",12.0,28.0,24.0,27.0,,morumbi
447292,2022,"-2.360.799.767.734.700,00","-4.670.102.885.709.760,00",5,kilometer,422.0,"R$ 2.360,76",27.0,33.0,44.0,37.0,,morumbi
432994,2022,"-23.640.581.108.438.800,00","-4.676.261.192.042.020,00",5,kilometer,181.0,"R$ 2.359,41",22.0,14.0,13.0,18.0,,morumbi
432618,2022,"-23.642.804.831.595.300,00","-4.676.135.277.142.470,00",5,kilometer,409.0,"R$ 2.356,82",13.0,13.0,19.0,23.0,,morumbi
450167,2022,"-2.360.010.691.053.240,00","-4.677.446.464.595.700,00",5,kilometer,228.0,"R$ 2.352,97",8.0,7.0,8.0,12.0,,morumbi
445611,2022,"-23.653.826.049.380.600,00","-4.673.202.102.947.620,00",5,kilometer,600.0,"R$ 2.350,37",32.0,35.0,35.0,39.0,,morumbi
455506,2022,"-23.640.995.750.630.700,00","-4.673.040.174.748.740,00",5,kilometer,867.0,"R$ 2.349,29",44.0,54.0,56.0,77.0,,morumbi
431367,2022,"-2.358.788.844.321.720,00","-46.732.478.573.798.700,00",5,kilometer,84.0,"R$ 2.342,87",3.0,11.0,9.0,8.0,,morumbi
432837,2022,"-23.627.607.718.715.300,00","-4.676.161.440.445.600,00",5,kilometer,125.0,"R$ 2.340,02",10.0,13.0,6.0,4.0,,morumbi
432520,2022,"-236.368.140.269.788,00","-4.675.246.233.255.850,00",5,kilometer,384.0,"R$ 2.338,78",19.0,17.0,27.0,26.0,,morumbi
432582,2022,"-2.363.150.652.518.120,00","-4.674.998.867.882.460,00",5,kilometer,542.0,"R$ 2.334,44",28.0,32.0,38.0,32.0,,morumbi
432447,2022,"-23.635.672.826.519.500,00","-4.676.856.026.091.540,00",5,kilometer,436.0,"R$ 2.332,10",30.0,31.0,27.0,34.0,,morumbi
432919,2022,"-23.645.020.077.049.900,00","-4.676.266.138.050.620,00",5,kilometer,337.0,"R$ 2.328,32",16.0,25.0,22.0,20.0,,morumbi
432783,2022,"-2.364.037.476.707.070,00","-46.772.161.749.408.000,00",5,kilometer,668.0,"R$ 2.325,85",34.0,52.0,41.0,46.0,,morumbi
432987,2022,"-23.632.929.419.568.400,00","-4.675.147.384.059.650,00",5,kilometer,479.0,"R$ 2.324,61",17.0,31.0,26.0,38.0,,morumbi
432576,2022,"-23.633.429.800.963.000,00","-4.675.529.177.322.200,00",5,kilometer,812.0,"R$ 2.323,15",52.0,54.0,58.0,61.0,,morumbi
432975,2022,"-23.629.857.130.968.500,00","-46.758.663.527.131.000,00",5,kilometer,31.0,"R$ 2.316,00",0.0,,,0.0,,morumbi
432670,2022,"-23.638.341.757.390.700,00","-4.675.401.164.569.080,00",5,kilometer,233.0,"R$ 2.314,07",17.0,13.0,12.0,9.0,,morumbi
432697,2022,"-23.632.718.498.259.000,00","-467.492.380.009.268,00",5,kilometer,375.0,"R$ 2.313,42",22.0,23.0,20.0,17.0,,morumbi
432483,2022,"-23.630.547.436.639.200,00","-4.675.809.097.923.620,00",5,kilometer,311.0,"R$ 2.311,20",17.0,24.0,10.0,24.0,,morumbi
432740,2022,"-23.632.091.660.420.000,00","-4.674.733.014.516.230,00",5,kilometer,488.0,"R$ 2.303,86",23.0,25.0,30.0,20.0,,morumbi
445608,2022,"-236.508.188.065.189,00","-467.404.687.879.964,00",5,kilometer,639.0,"R$ 2.301,90",35.0,47.0,28.0,50.0,,morumbi
432600,2022,"-23.637.274.979.386.300,00","-46.762.628.330.271.900,00",5,kilometer,285.0,"R$ 2.300,02",20.0,21.0,11.0,13.0,,morumbi
432980,2022,"-2.364.425.488.738.070,00","-46.750.772.202.992.600,00",5,kilometer,276.0,"R$ 2.299,15",12.0,18.0,16.0,21.0,,morumbi
432716,2022,"-2.362.682.319.136.550,00","-4.674.821.693.431.870,00",5,kilometer,408.0,"R$ 2.298,99",22.0,21.0,26.0,34.0,,morumbi
432526,2022,"-2.364.352.384.917.110,00","-46.753.325.663.076.900,00",5,kilometer,710.0,"R$ 2.297,19",41.0,37.0,49.0,46.0,,morumbi
445468,2022,"-23.648.865.784.134.900,00","-46.734.039.376.199.500,00",5,kilometer,725.0,"R$ 2.294,82",39.0,48.0,40.0,63.0,,morumbi
450099,2022,"-23.592.774.826.576.500,00","-4.676.730.283.820.570,00",5,kilometer,728.0,"R$ 2.293,26",28.0,39.0,41.0,46.0,,morumbi
455556,2022,"-23.620.576.480.225.100,00","-46.724.618.128.592.700,00",5,kilometer,646.0,"R$ 2.292,74",31.0,43.0,50.0,44.0,,morumbi
463483,2022,"-23.623.706.925.671.300,00","-4.677.231.165.057.380,00",5,kilometer,1064.0,"R$ 2.289,24",63.0,76.0,64.0,66.0,,morumbi
450180,2022,"-23.590.299.108.034.500,00","-46.766.264.125.786.100,00",5,kilometer,368.0,"R$ 2.283,62",18.0,19.0,11.0,23.0,,morumbi
445613,2022,"-236.473.749.191.986,00","-4.675.577.496.267.460,00",5,kilometer,382.0,"R$ 2.280,41",11.0,17.0,27.0,24.0,,morumbi
432971,2022,"-23.642.972.934.040.500,00","-46.748.746.194.978.300,00",5,kilometer,91.0,"R$ 2.279,59",4.0,3.0,5.0,8.0,,morumbi
450678,2022,"-2.357.995.025.498.770,00","-4.675.233.010.401.390,00",5,kilometer,263.0,"R$ 2.277,58",12.0,19.0,19.0,19.0,,morumbi
433437,2022,"-23.636.472.810.946.100,00","-4.675.314.969.770.910,00",5,kilometer,125.0,"R$ 2.276,81",5.0,4.0,7.0,9.0,,morumbi
432733,2022,"-23.640.115.346.162.700,00","-4.674.688.500.916.220,00",5,kilometer,403.0,"R$ 2.274,34",17.0,18.0,17.0,26.0,,morumbi
445450,2022,"-23.651.983.895.281.500,00","-467.392.271.898.108,00",5,kilometer,721.0,"R$ 2.268,81",41.0,35.0,45.0,54.0,,morumbi
445604,2022,"-23.654.648.794.583.600,00","-4.673.374.300.812.170,00",5,kilometer,412.0,"R$ 2.266,78",18.0,28.0,18.0,23.0,,morumbi
432709,2022,"-23.634.969.795.659.700,00","-4.675.652.516.131.920,00",5,kilometer,392.0,"R$ 2.263,64",17.0,29.0,19.0,28.0,,morumbi
450102,2022,"-2.359.771.173.046.060,00","-4.676.543.474.431.450,00",5,kilometer,341.0,"R$ 2.253,04",18.0,13.0,20.0,22.0,,morumbi
455670,2022,"-23.627.586.995.637.900,00","-4.672.609.431.897.150,00",5,kilometer,15.0,"R$ 2.250,00",0.0,0.0,3.0,,,morumbi
445601,2022,"-2.365.242.579.807.680,00","-4.674.674.662.299.570,00",5,kilometer,1037.0,"R$ 2.248,05",53.0,49.0,78.0,76.0,,morumbi
455587,2022,"-23.642.442.023.579.400,00","-4.673.247.173.991.860,00",5,kilometer,737.0,"R$ 2.246,72",40.0,43.0,48.0,51.0,,morumbi
432777,2022,"-23.621.920.227.448.900,00","-4.674.983.488.013.090,00",5,kilometer,624.0,"R$ 2.244,36",31.0,33.0,47.0,48.0,,morumbi
445416,2022,"-23.655.247.425.157.200,00","-4.673.646.083.450.070,00",5,kilometer,640.0,"R$ 2.240,11",20.0,23.0,39.0,46.0,,morumbi
463387,2022,"-23.626.642.542.736.500,00","-4.677.850.987.205.490,00",5,kilometer,757.0,"R$ 2.234,61",37.0,52.0,54.0,50.0,,morumbi
450321,2022,"-23.591.009.255.455.500,00","-467.574.479.897.941,00",5,kilometer,245.0,"R$ 2.233,04",23.0,11.0,10.0,22.0,,morumbi
455442,2022,"-23.621.390.865.844.400,00","-4.672.685.733.242.150,00",5,kilometer,404.0,"R$ 2.231,65",18.0,33.0,34.0,47.0,,morumbi
450166,2022,"-23.598.441.630.222.100,00","-4.677.540.782.620.310,00",5,kilometer,221.0,"R$ 2.223,14",9.0,4.0,10.0,14.0,,morumbi
463386,2022,"-23.624.992.616.901.600,00","-4.677.638.823.873.420,00",5,kilometer,498.0,"R$ 2.223,06",18.0,34.0,30.0,23.0,,morumbi
445431,2022,"-23.653.377.537.218.100,00","-46.744.004.597.036.000,00",5,kilometer,660.0,"R$ 2.216,88",36.0,43.0,47.0,54.0,,morumbi
445452,2022,"-23.654.175.349.558.600,00","-46.734.594.265.139.400,00",5,kilometer,381.0,"R$ 2.215,28",20.0,19.0,24.0,21.0,,morumbi
432453,2022,"-23.638.673.032.129.000,00","-4.676.807.481.195.380,00",5,kilometer,472.0,"R$ 2.215,22",21.0,38.0,31.0,36.0,,morumbi
432763,2022,"-23.649.200.205.212.700,00","-4.676.042.909.514.860,00",5,kilometer,382.0,"R$ 2.214,99",11.0,12.0,19.0,21.0,,morumbi
458236,2022,"-23.593.438.672.562.200,00","-4.675.360.990.545.370,00",5,kilometer,514.0,"R$ 2.214,50",35.0,39.0,35.0,31.0,,morumbi
432855,2022,"-2.362.919.905.164.990,00","-4.675.643.813.184.710,00",5,kilometer,354.0,"R$ 2.213,57",25.0,28.0,30.0,30.0,,morumbi
445508,2022,"-2.365.533.194.633.090,00","-4.673.798.362.308.550,00",5,kilometer,454.0,"R$ 2.212,27",25.0,31.0,18.0,27.0,,morumbi
445612,2022,"-23.655.392.579.374.200,00","-4.673.099.907.165.370,00",5,kilometer,384.0,"R$ 2.212,27",27.0,28.0,29.0,15.0,,morumbi
463385,2022,"-2.362.322.138.324.130,00","-4.677.442.639.459.240,00",5,kilometer,577.0,"R$ 2.210,98",40.0,27.0,34.0,33.0,,morumbi
432523,2022,"-23.639.201.810.876.100,00","-4.675.471.444.861.410,00",5,kilometer,631.0,"R$ 2.210,70",33.0,31.0,39.0,42.0,,morumbi
432728,2022,"-23.630.768.110.446.200,00","-46.753.740.096.930.900,00",5,kilometer,280.0,"R$ 2.207,64",25.0,15.0,12.0,16.0,,morumbi
432866,2022,"-23.631.605.347.240.400,00","-4.674.341.952.088.960,00",5,kilometer,148.0,"R$ 2.206,27",18.0,10.0,9.0,16.0,,morumbi
432487,2022,"-2.363.228.107.014.260,00","-4.675.803.419.555.880,00",5,kilometer,414.0,"R$ 2.205,29",19.0,27.0,27.0,40.0,,morumbi
432615,2022,"-2.362.925.147.775.460,00","-4.675.887.649.185.920,00",5,kilometer,304.0,"R$ 2.200,53",18.0,20.0,20.0,28.0,,morumbi
463542,2022,"-2.361.879.305.033.740,00","-4.677.691.106.503.790,00",5,kilometer,501.0,"R$ 2.191,42",29.0,16.0,30.0,35.0,,morumbi
432858,2022,"-23.638.768.022.161.600,00","-46.751.362.015.917.200,00",5,kilometer,482.0,"R$ 2.190,89",21.0,30.0,31.0,31.0,,morumbi
432791,2022,"-23.632.000.862.602.600,00","-46.761.944.755.520.700,00",5,kilometer,721.0,"R$ 2.190,48",53.0,60.0,57.0,69.0,,morumbi
463401,2022,"-2.361.920.359.205.910,00","-4.677.008.287.698.100,00",5,kilometer,261.0,"R$ 2.189,61",9.0,14.0,21.0,10.0,,morumbi
433422,2022,"-23.641.563.283.912.900,00","-46.763.781.196.357.100,00",5,kilometer,235.0,"R$ 2.188,79",9.0,21.0,12.0,19.0,,morumbi
432672,2022,"-23.650.365.211.554.200,00","-4.676.064.649.806.210,00",5,kilometer,577.0,"R$ 2.186,18",26.0,25.0,28.0,35.0,,morumbi
432613,2022,"-2.362.992.402.016.940,00","-46.756.677.882.115.500,00",5,kilometer,349.0,"R$ 2.184,14",22.0,21.0,14.0,28.0,,morumbi
432662,2022,"-23.638.340.387.173.200,00","-46.766.083.301.753.600,00",5,kilometer,73.0,"R$ 2.180,50",3.0,4.0,9.0,5.0,,morumbi
432955,2022,"-236.362.751.313.231,00","-4.674.487.381.379.180,00",5,kilometer,1064.0,"R$ 2.180,26",50.0,66.0,53.0,53.0,,morumbi
432969,2022,"-2.364.385.895.718.090,00","-4.674.992.030.696.290,00",5,kilometer,21.0,"R$ 2.172,67",0.0,0.0,0.0,0.0,,morumbi
432637,2022,"-23.622.348.624.368.300,00","-4.674.836.817.158.600,00",5,kilometer,561.0,"R$ 2.172,18",28.0,36.0,32.0,29.0,,morumbi
432965,2022,"-2.363.392.300.410.570,00","-46.753.051.824.825.700,00",5,kilometer,49.0,"R$ 2.172,00",3.0,8.0,,5.0,,morumbi
447196,2022,"-23.610.002.839.116.300,00","-4.670.262.185.593.590,00",5,kilometer,630.0,"R$ 2.170,63",45.0,42.0,32.0,43.0,,morumbi
463543,2022,"-236.209.429.497.337,00","-4.677.327.084.874.540,00",5,kilometer,572.0,"R$ 2.169,87",26.0,40.0,29.0,26.0,,morumbi
432560,2022,"-23.642.101.683.154.000,00","-4.674.984.775.136.960,00",5,kilometer,670.0,"R$ 2.167,50",38.0,33.0,44.0,50.0,,morumbi
432770,2022,"-23.627.437.273.596.800,00","-4.675.620.106.170.870,00",5,kilometer,313.0,"R$ 2.166,90",17.0,22.0,26.0,22.0,,morumbi
463388,2022,"-2.362.679.695.398.710,00","-4.677.564.780.410.160,00",5,kilometer,779.0,"R$ 2.160,31",42.0,50.0,51.0,54.0,,morumbi
455604,2022,"-23.618.978.108.831.300,00","-467.263.174.279.137,00",5,kilometer,533.0,"R$ 2.152,72",29.0,44.0,30.0,44.0,,morumbi
463638,2022,"-23.622.067.239.068.300,00","-4.676.617.583.771.770,00",5,kilometer,32.0,"R$ 2.152,00",,5.0,5.0,,,morumbi
450100,2022,"-23.592.322.162.582.600,00","-4.676.549.059.247.320,00",5,kilometer,339.0,"R$ 2.151,61",20.0,24.0,16.0,23.0,,morumbi
432455,2022,"-2.363.474.799.390.140,00","-467.736.494.742.803,00",5,kilometer,435.0,"R$ 2.151,42",11.0,23.0,20.0,22.0,,morumbi
432957,2022,"-23.639.957.124.588.400,00","-4.676.530.670.482.700,00",5,kilometer,542.0,"R$ 2.150,90",32.0,32.0,40.0,43.0,,morumbi
433440,2022,"-23.637.572.915.662.800,00","-4.674.570.398.487.760,00",5,kilometer,760.0,"R$ 2.131,57",62.0,50.0,26.0,28.0,,morumbi
463569,2022,"-2.362.647.961.466.870,00","-4.676.977.601.189.410,00",5,kilometer,658.0,"R$ 2.129,27",30.0,50.0,41.0,48.0,,morumbi
432742,2022,"-23.638.876.991.618.900,00","-4.675.753.740.276.730,00",5,kilometer,256.0,"R$ 2.128,58",15.0,11.0,15.0,18.0,,morumbi
450240,2022,"-2.358.958.906.009.360,00","-4.676.181.614.944.460,00",5,kilometer,448.0,"R$ 2.128,11",16.0,24.0,31.0,27.0,,morumbi
432727,2022,"-2.363.001.753.458.680,00","-4.675.347.202.428.290,00",5,kilometer,416.0,"R$ 2.128,04",23.0,30.0,39.0,30.0,,morumbi
432648,2022,"-2.362.992.831.829.390,00","-46.759.317.655.014.800,00",5,kilometer,378.0,"R$ 2.127,25",32.0,25.0,30.0,28.0,,morumbi
432737,2022,"-23.624.790.180.054.100,00","-467.600.906.166.467,00",5,kilometer,549.0,"R$ 2.119,73",26.0,22.0,29.0,25.0,,morumbi
458237,2022,"-23.591.372.861.223.400,00","-4.675.045.850.968.340,00",5,kilometer,825.0,"R$ 2.116,79",51.0,86.0,73.0,66.0,,morumbi
432910,2022,"-23.640.366.495.048.400,00","-4.675.055.738.022.790,00",5,kilometer,439.0,"R$ 2.112,79",26.0,25.0,32.0,24.0,,morumbi
445457,2022,"-2.365.126.289.492.450,00","-467.358.697.413.611,00",5,kilometer,847.0,"R$ 2.108,38",48.0,53.0,49.0,68.0,,morumbi
432768,2022,"-2.364.011.261.758.100,00","-46.752.510.997.358.500,00",5,kilometer,588.0,"R$ 2.105,67",28.0,35.0,42.0,37.0,,morumbi
458207,2022,"-2.360.594.934.112.020,00","-46.728.600.304.857.000,00",5,kilometer,150.0,"R$ 2.105,38",8.0,13.0,14.0,14.0,,morumbi
432589,2022,"-23.626.124.686.574.700,00","-4.675.103.011.576.660,00",5,kilometer,760.0,"R$ 2.105,29",48.0,67.0,52.0,45.0,,morumbi
445459,2022,"-23.654.060.348.703.100,00","-4.673.265.361.176.710,00",5,kilometer,699.0,"R$ 2.101,39",42.0,40.0,41.0,44.0,,morumbi
445339,2022,"-2.365.014.784.567.780,00","-467.341.571.550.071,00",5,kilometer,263.0,"R$ 2.099,82",13.0,21.0,17.0,17.0,,morumbi
447293,2022,"-23.607.745.167.155.800,00","-4.670.143.906.828.490,00",5,kilometer,1005.0,"R$ 2.098,48",77.0,78.0,91.0,100.0,,morumbi
432577,2022,"-23.637.821.761.842.800,00","-4.675.813.887.977.820,00",5,kilometer,611.0,"R$ 2.097,26",33.0,41.0,39.0,37.0,,morumbi
455507,2022,"-2.364.337.222.049.990,00","-46.728.231.840.959.000,00",5,kilometer,188.0,"R$ 2.096,25",13.0,7.0,7.0,16.0,,morumbi
432674,2022,"-23.635.147.056.230.700,00","-4.675.147.540.906.350,00",5,kilometer,348.0,"R$ 2.094,93",15.0,17.0,25.0,23.0,,morumbi
445574,2022,"-2.365.423.109.293.040,00","-46.750.878.572.386.700,00",5,kilometer,889.0,"R$ 2.091,67",49.0,76.0,75.0,67.0,,morumbi
433436,2022,"-23.637.706.628.616.700,00","-4.675.326.895.773.750,00",5,kilometer,350.0,"R$ 2.089,93",15.0,24.0,21.0,31.0,,morumbi
445639,2022,"-2.365.252.559.522.640,00","-46.743.072.126.109.500,00",5,kilometer,393.0,"R$ 2.087,92",29.0,24.0,18.0,29.0,,morumbi
445780,2022,"-23.656.173.987.173.000,00","-467.305.194.177.224,00",5,kilometer,212.0,"R$ 2.087,54",8.0,10.0,10.0,12.0,,morumbi
463389,2022,"-23.628.102.988.675.300,00","-4.677.433.353.693.560,00",5,kilometer,615.0,"R$ 2.084,51",32.0,39.0,36.0,36.0,,morumbi
432633,2022,"-23.635.983.809.185.400,00","-46.750.754.568.649.100,00",5,kilometer,585.0,"R$ 2.080,73",36.0,25.0,41.0,31.0,,morumbi
455544,2022,"-2.361.755.304.719.620,00","-4.672.138.082.507.450,00",5,kilometer,461.0,"R$ 2.079,77",26.0,28.0,42.0,49.0,,morumbi
455338,2022,"-23.620.419.671.904.200,00","-46.745.568.519.542.100,00",5,kilometer,534.0,"R$ 2.078,99",34.0,34.0,35.0,50.0,,morumbi
458335,2022,"-23.614.077.684.076.200,00","-46.748.439.095.433.200,00",5,kilometer,601.0,"R$ 2.078,78",33.0,37.0,57.0,47.0,,morumbi
433438,2022,"-23.635.339.308.047.900,00","-4.674.917.909.690.580,00",5,kilometer,692.0,"R$ 2.076,61",51.0,44.0,39.0,42.0,,morumbi
432525,2022,"-2.364.159.049.713.680,00","-46.750.546.645.685.500,00",5,kilometer,273.0,"R$ 2.070,85",13.0,14.0,19.0,22.0,,morumbi
433441,2022,"-2.363.775.493.506.370,00","-46.745.074.515.535.000,00",5,kilometer,432.0,"R$ 2.068,64",30.0,24.0,21.0,15.0,,morumbi
463384,2022,"-2.362.371.997.786.390,00","-4.677.048.433.043.950,00",5,kilometer,687.0,"R$ 2.068,59",41.0,36.0,49.0,57.0,,morumbi
463571,2022,"-23.625.352.565.153.700,00","-4.677.184.949.143.820,00",5,kilometer,619.0,"R$ 2.068,18",32.0,58.0,36.0,34.0,,morumbi
447195,2022,"-2.360.885.672.413.140,00","-467.021.984.167.718,00",5,kilometer,336.0,"R$ 2.068,10",18.0,17.0,37.0,24.0,,morumbi
455316,2022,"-23.642.077.745.832.700,00","-4.673.108.723.029.860,00",5,kilometer,278.0,"R$ 2.063,68",18.0,14.0,17.0,24.0,,morumbi
450123,2022,"-2.359.064.789.252.650,00","-46.761.389.631.698.500,00",5,kilometer,962.0,"R$ 2.063,32",65.0,74.0,63.0,83.0,,morumbi
433434,2022,"-236.382.222.750.338,00","-46.761.218.268.178.100,00",5,kilometer,324.0,"R$ 2.062,89",12.0,20.0,17.0,27.0,,morumbi
455596,2022,"-2.361.579.166.966.920,00","-4.673.029.991.460.120,00",5,kilometer,782.0,"R$ 2.055,57",56.0,59.0,52.0,61.0,,morumbi
463570,2022,"-23.624.610.028.539.800,00","-4.677.326.823.078.580,00",5,kilometer,632.0,"R$ 2.054,37",41.0,53.0,37.0,42.0,,morumbi
455329,2022,"-23.618.175.677.876.200,00","-46.725.697.954.096.800,00",5,kilometer,465.0,"R$ 2.054,19",43.0,33.0,34.0,35.0,,morumbi
432741,2022,"-23.633.078.990.599.100,00","-4.674.663.235.858.790,00",5,kilometer,351.0,"R$ 2.048,02",19.0,19.0,22.0,28.0,,morumbi
455602,2022,"-23.617.271.280.509.500,00","-4.672.607.092.771.930,00",5,kilometer,306.0,"R$ 2.039,08",20.0,26.0,20.0,26.0,,morumbi
432944,2022,"-23.633.697.596.474.600,00","-46.745.278.450.708.800,00",5,kilometer,1024.0,"R$ 2.034,63",62.0,63.0,57.0,73.0,,morumbi
432522,2022,"-23.636.673.345.048.500,00","-46.753.838.230.369.100,00",5,kilometer,526.0,"R$ 2.022,36",36.0,26.0,34.0,36.0,,morumbi
432938,2022,"-23.628.455.978.328.500,00","-46.759.357.670.400.400,00",5,kilometer,224.0,"R$ 2.020,03",18.0,18.0,14.0,14.0,,morumbi
432489,2022,"-23.634.411.974.529.700,00","-4.675.732.612.243.500,00",5,kilometer,661.0,"R$ 2.007,61",41.0,50.0,46.0,60.0,,morumbi
432713,2022,"-2.362.374.832.836.210,00","-4.674.801.755.875.360,00",5,kilometer,849.0,"R$ 2.004,83",69.0,57.0,67.0,72.0,,morumbi
463882,2022,"-2.362.304.736.954.040,00","-46.768.388.645.103.500,00",5,kilometer,400.0,"R$ 1.998,34",26.0,34.0,27.0,34.0,,morumbi
458238,2022,"-2.359.178.187.643.670,00","-4.675.134.610.751.360,00",5,kilometer,372.0,"R$ 1.993,52",30.0,31.0,27.0,28.0,,morumbi
458241,2022,"-2.359.036.045.506.770,00","-4.675.020.095.269.730,00",5,kilometer,1164.0,"R$ 1.993,03",83.0,115.0,107.0,92.0,,morumbi
432711,2022,"-23.636.989.105.993.200,00","-4.675.584.418.331.130,00",5,kilometer,503.0,"R$ 1.992,48",25.0,35.0,26.0,36.0,,morumbi
447234,2022,"-23.610.621.162.344.000,00","-46.723.356.862.481.700,00",5,kilometer,507.0,"R$ 1.990,61",38.0,43.0,37.0,55.0,,morumbi
455303,2022,"-23.615.692.576.276.900,00","-46.720.452.080.003.000,00",5,kilometer,788.0,"R$ 1.989,66",49.0,77.0,53.0,61.0,,morumbi
447197,2022,"-2.360.948.096.111.770,00","-4.670.317.535.777.540,00",5,kilometer,751.0,"R$ 1.981,12",40.0,56.0,47.0,75.0,,morumbi
432668,2022,"-23.625.242.194.110.200,00","-4.676.218.425.966.070,00",5,kilometer,365.0,"R$ 1.979,31",26.0,31.0,21.0,34.0,,morumbi
432480,2022,"-23.627.110.109.083.300,00","-46.760.137.575.999.200,00",5,kilometer,505.0,"R$ 1.978,47",36.0,38.0,27.0,32.0,,morumbi
432656,2022,"-2.362.490.929.130.780,00","-4.675.116.839.710.540,00",5,kilometer,393.0,"R$ 1.977,37",20.0,27.0,30.0,32.0,,morumbi
450101,2022,"-23.595.462.164.322.100,00","-4.676.336.002.080.130,00",5,kilometer,979.0,"R$ 1.968,46",95.0,62.0,71.0,62.0,,morumbi
458283,2022,"-2.359.185.549.430.420,00","-4.675.193.773.670.070,00",5,kilometer,957.0,"R$ 1.961,03",69.0,99.0,89.0,91.0,,morumbi
450103,2022,"-23.597.681.097.779.600,00","-4.676.681.624.068.380,00",5,kilometer,567.0,"R$ 1.960,28",28.0,39.0,32.0,43.0,,morumbi
463445,2022,"-23.618.834.114.573.700,00","-467.670.418.192.309,00",5,kilometer,383.0,"R$ 1.958,84",15.0,24.0,24.0,18.0,,morumbi
458151,2022,"-2.359.129.810.859.240,00","-4.675.338.055.000.050,00",5,kilometer,81.0,"R$ 1.954,96",4.0,5.0,5.0,5.0,,morumbi
