id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,CEP,Bairro,Cidade,UF,Logradouro
445431,2022,-23.6533775372181,-46.744004597036,5,kilometer,660,"2216,88",36.0,43.0,47.0,54.0,,05846-390,Jardim São Luís,São Paulo,São Paulo,Rua Alto Corumbiara Antigo
445452,2022,-23.6541753495586,-46.7345942651394,5,kilometer,381,"2215,28",20.0,19.0,24.0,21.0,,05805-000,Jardim São Luís,São Paulo,São Paulo,Rua Joaquim Espinosa
432453,2022,-23.638673032129,-46.7680748119538,5,kilometer,472,"2215,22",21.0,38.0,31.0,36.0,,05761-200,Campo Limpo,São Paulo,São Paulo,Rua Elias Zitune
432763,2022,-23.6492002052127,-46.7604290951486,5,kilometer,382,"2214,99",11.0,12.0,19.0,21.0,,05763-470,Campo Limpo,São Paulo,São Paulo,Rua Guanajá
458236,2022,-23.5934386725622,-46.75360990545369,5,kilometer,514,"2214,5",35.0,39.0,35.0,31.0,,05528-040,Vila Sônia,São Paulo,São Paulo,Rua Francesco Albani
432855,2022,-23.6291990516499,-46.75643813184711,5,kilometer,354,"2213,57",25.0,28.0,30.0,30.0,,05766-290,Campo Limpo,São Paulo,São Paulo,Rua Carualina
445508,2022,-23.6553319463309,-46.73798362308551,5,kilometer,454,"2212,27",25.0,31.0,18.0,27.0,,05843-000,Jardim São Luís,São Paulo,São Paulo,Rua Manuel Antônio de Freitas
445612,2022,-23.6553925793742,-46.7309990716537,5,kilometer,384,"2212,27",27.0,28.0,29.0,15.0,,05812-030,Jardim São Luís,São Paulo,São Paulo,Rua Sebastião Amâncio Pinto
463385,2022,-23.6232213832413,-46.7744263945924,5,kilometer,577,"2210,98",40.0,27.0,34.0,33.0,,06765-100,Parque Marabá,Taboão da Serra,São Paulo,Rua Paulo Camalionte
432523,2022,-23.6392018108761,-46.754714448614095,5,kilometer,631,"2210,7",33.0,31.0,39.0,42.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Eurico de Azevedo Marques
432728,2022,-23.6307681104462,-46.7537400969309,5,kilometer,280,"2207,64",25.0,15.0,12.0,16.0,,05766-290,Campo Limpo,São Paulo,São Paulo,Rua Caraíva
432866,2022,-23.6316053472404,-46.7434195208896,5,kilometer,148,"2206,27",18.0,10.0,9.0,16.0,,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Alexandre Bening
432487,2022,-23.6322810701426,-46.7580341955588,5,kilometer,414,"2205,29",19.0,27.0,27.0,40.0,,05766-290,Campo Limpo,São Paulo,São Paulo,Rua Gaspar de Carvajal
432615,2022,-23.6292514777546,-46.7588764918592,5,kilometer,304,"2200,53",18.0,20.0,20.0,28.0,,05767-470,Campo Limpo,São Paulo,São Paulo,Rua Cardoso Moreira
463542,2022,-23.6187930503374,-46.7769110650379,5,kilometer,501,"2191,42",29.0,16.0,30.0,35.0,,06765-000,Jardim Helena,Taboão da Serra,São Paulo,Rua Francisca Roncada Parolise
432858,2022,-23.6387680221616,-46.7513620159172,5,kilometer,482,"2190,89",21.0,30.0,31.0,31.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Zacarias Dias Cortês
432791,2022,-23.6320008626026,-46.7619447555207,5,kilometer,721,"2190,48",53.0,60.0,57.0,69.0,,05767-490,Campo Limpo,São Paulo,São Paulo,
463401,2022,-23.6192035920591,-46.770082876981,5,kilometer,261,"2189,61",9.0,14.0,21.0,10.0,,06764-290,Jardim Helena,Taboão da Serra,São Paulo,Estrada São Francisco
433422,2022,-23.6415632839129,-46.7637811963571,5,kilometer,235,"2188,79",9.0,21.0,12.0,19.0,,05761-200,Campo Limpo,São Paulo,São Paulo,Rua Luís de Morales
432672,2022,-23.6503652115542,-46.760646498062094,5,kilometer,577,"2186,18",26.0,25.0,28.0,35.0,,05763-470,Campo Limpo,São Paulo,São Paulo,Rua Noanamá
432613,2022,-23.6299240201694,-46.756677882115504,5,kilometer,349,"2184,14",22.0,21.0,14.0,28.0,,05766-290,Campo Limpo,São Paulo,São Paulo,Rua Carualina
432662,2022,-23.6383403871732,-46.7660833017536,5,kilometer,73,"2180,5",3.0,4.0,9.0,5.0,,05761-200,Campo Limpo,São Paulo,São Paulo,Rua Mário Maia
432955,2022,-23.6362751313231,-46.7448738137918,5,kilometer,1064,"2180,26",50.0,66.0,53.0,53.0,,05776-340,Campo Limpo,São Paulo,São Paulo,
432969,2022,-23.6438589571809,-46.7499203069629,5,kilometer,21,"2172,67",0.0,0.0,0.0,0.0,,05780-390,Campo Limpo,São Paulo,São Paulo,Rua Padre Joaquim Correia de Almeida
432637,2022,-23.6223486243683,-46.748368171586,5,kilometer,561,"2172,18",28.0,36.0,32.0,29.0,,05749-300,Jardim Maria Duarte,São Paulo,São Paulo,Rua Aba Soihet
432965,2022,-23.6339230041057,-46.7530518248257,5,kilometer,49,"2172,0",3.0,8.0,,5.0,,05766-290,Campo Limpo,São Paulo,São Paulo,Rua Inácio Manuel Tourinho
447196,2022,-23.6100028391163,-46.7026218559359,5,kilometer,630,"2170,63",45.0,42.0,32.0,43.0,,05684-080,Morumbi,São Paulo,São Paulo,Rua Paulo Bourroul
463543,2022,-23.6209429497337,-46.7732708487454,5,kilometer,572,"2169,87",26.0,40.0,29.0,26.0,,06765-020,Jardim Helena,Taboão da Serra,São Paulo,Rua Ulisses Guimarães
432560,2022,-23.642101683154,-46.7498477513696,5,kilometer,670,"2167,5",38.0,33.0,44.0,50.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Leopoldino José de Camargo
432770,2022,-23.6274372735968,-46.7562010617087,5,kilometer,313,"2166,9",17.0,22.0,26.0,22.0,,05766-290,Jardim Maria Duarte,São Paulo,São Paulo,Rua Diogo Martins
463388,2022,-23.6267969539871,-46.7756478041016,5,kilometer,779,"2160,31",42.0,50.0,51.0,54.0,,06766-220,Parque Marabá,Taboão da Serra,São Paulo,Rua José Maria Gulias Fernandes
455604,2022,-23.6189781088313,-46.7263174279137,5,kilometer,533,"2152,72",29.0,44.0,30.0,44.0,,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Pasquale Gallupi
463638,2022,-23.6220672390683,-46.7661758377177,5,kilometer,32,"2152,0",,5.0,5.0,,,06764-340,Jardim Maria Duarte,São Paulo,São Paulo,
450100,2022,-23.5923221625826,-46.7654905924732,5,kilometer,339,"2151,61",20.0,24.0,16.0,23.0,,05544-150,Jardim Guaraú,São Paulo,São Paulo,Rua Teresa Bertoli
432455,2022,-23.6347479939014,-46.77364947428031,5,kilometer,435,"2151,42",11.0,23.0,20.0,22.0,,05788-290,Campo Limpo,São Paulo,São Paulo,Rua Martinho Vaz de Barros
432957,2022,-23.6399571245884,-46.765306704827,5,kilometer,542,"2150,9",32.0,32.0,40.0,43.0,,05761-200,Campo Limpo,São Paulo,São Paulo,Travessa Torre Vermelha
433440,2022,-23.6375729156628,-46.7457039848776,5,kilometer,760,"2131,57",62.0,50.0,26.0,28.0,,05776-340,Campo Limpo,São Paulo,São Paulo,Rua José Ferreira
463569,2022,-23.6264796146687,-46.769776011894095,5,kilometer,658,"2129,27",30.0,50.0,41.0,48.0,,06765-165,Parque Marabá,Taboão da Serra,São Paulo,Rua Carneiro Leão
432742,2022,-23.6388769916189,-46.7575374027673,5,kilometer,256,"2128,58",15.0,11.0,15.0,18.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua James Ensor
450240,2022,-23.5895890600936,-46.7618161494446,5,kilometer,448,"2128,11",16.0,24.0,31.0,27.0,,05528-290,Jardim Dracena,São Paulo,São Paulo,Rua Paulo Barian
432727,2022,-23.6300175345868,-46.75347202428289,5,kilometer,416,"2128,04",23.0,30.0,39.0,30.0,,05766-290,Campo Limpo,São Paulo,São Paulo,Rua Caraíva
432648,2022,-23.6299283182939,-46.7593176550148,5,kilometer,378,"2127,25",32.0,25.0,30.0,28.0,,05767-470,Campo Limpo,São Paulo,São Paulo,Rua Professora Nina Stocco
432737,2022,-23.6247901800541,-46.76009061664671,5,kilometer,549,"2119,73",26.0,22.0,29.0,25.0,,05757-200,Jardim Maria Duarte,São Paulo,São Paulo,Rua Luiz Bianconi
458237,2022,-23.5913728612234,-46.7504585096834,5,kilometer,825,"2116,79",51.0,86.0,73.0,66.0,,05543-115,Vila Sônia,São Paulo,São Paulo,Rua Vitao
432910,2022,-23.6403664950484,-46.7505573802279,5,kilometer,439,"2112,79",26.0,25.0,32.0,24.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Doutor Abelardo da Cunha Lobo
445457,2022,-23.6512628949245,-46.73586974136111,5,kilometer,847,"2108,38",48.0,53.0,49.0,68.0,,05843-160,Jardim São Luís,São Paulo,São Paulo,Rua Lázaro Rodrigues
432768,2022,-23.640112617581,-46.7525109973585,5,kilometer,588,"2105,67",28.0,35.0,42.0,37.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Doutor Abelardo da Cunha Lobo
458207,2022,-23.6059493411202,-46.728600304857,5,kilometer,150,"2105,38",8.0,13.0,14.0,14.0,,05659-000,Vila Sônia,São Paulo,São Paulo,Rua da Paz
432589,2022,-23.6261246865747,-46.7510301157666,5,kilometer,760,"2105,29",48.0,67.0,52.0,45.0,,05734-040,Jardim Maria Duarte,São Paulo,São Paulo,Avenida Cinquentenario
445459,2022,-23.6540603487031,-46.73265361176711,5,kilometer,699,"2101,39",42.0,40.0,41.0,44.0,,05812-030,Jardim São Luís,São Paulo,São Paulo,Rua Oswaldo Pires da Silva
445339,2022,-23.6501478456778,-46.734157155007104,5,kilometer,263,"2099,82",13.0,21.0,17.0,17.0,,05843-160,Jardim São Luís,São Paulo,São Paulo,Rua João Gaspar
447293,2022,-23.6077451671558,-46.7014390682849,5,kilometer,1005,"2098,48",77.0,78.0,91.0,100.0,,05684-000,Morumbi,São Paulo,São Paulo,Rua Conde de Itaguaí
432577,2022,-23.6378217618428,-46.7581388797782,5,kilometer,611,"2097,26",33.0,41.0,39.0,37.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua James Ensor
455507,2022,-23.6433722204999,-46.728231840959,5,kilometer,188,"2096,25",13.0,7.0,7.0,16.0,,05707-001,Vila Andrade,São Paulo,São Paulo,Avenida Maria Coelho de Aguiar
432674,2022,-23.6351470562307,-46.7514754090635,5,kilometer,348,"2094,93",15.0,17.0,25.0,23.0,,05776-340,Campo Limpo,São Paulo,São Paulo,Viela do Coqueiro
445574,2022,-23.6542310929304,-46.7508785723867,5,kilometer,889,"2091,67",49.0,76.0,75.0,67.0,,05847-000,Jardim São Luís,São Paulo,São Paulo,Avenida Jacobus Baldi
433436,2022,-23.6377066286167,-46.753268957737504,5,kilometer,350,"2089,93",15.0,24.0,21.0,31.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Praça João Pais Málio
445639,2022,-23.6525255952264,-46.7430721261095,5,kilometer,393,"2087,92",29.0,24.0,18.0,29.0,,05847-620,Jardim São Luís,São Paulo,São Paulo,Rua Augusto de Morais Sarmento
445780,2022,-23.656173987173,-46.7305194177224,5,kilometer,212,"2087,54",8.0,10.0,10.0,12.0,,05814-190,Jardim São Luís,São Paulo,São Paulo,Rua José Joaquim Esteves
463389,2022,-23.6281029886753,-46.7743335369356,5,kilometer,615,"2084,51",32.0,39.0,36.0,36.0,,06750-300,Parque Marabá,Taboão da Serra,São Paulo,Rua Theodoro de Campos
432633,2022,-23.6359838091854,-46.75075456864911,5,kilometer,585,"2080,73",36.0,25.0,41.0,31.0,,05776-340,Campo Limpo,São Paulo,São Paulo,Rua Cearuni
455544,2022,-23.6175530471962,-46.7213808250745,5,kilometer,461,"2079,77",26.0,28.0,42.0,49.0,,05659-020,Paraisópolis,São Paulo,São Paulo,Avenida Hebe Camargo
455338,2022,-23.6204196719042,-46.7455685195421,5,kilometer,534,"2078,99",34.0,34.0,35.0,50.0,,05749-300,Vila Andrade,São Paulo,São Paulo,Via de Pedestre Boa Esperança do Iguacu
458335,2022,-23.6140776840762,-46.7484390954332,5,kilometer,601,"2078,78",33.0,37.0,57.0,47.0,,05750-000,Ferreira,São Paulo,São Paulo,
433438,2022,-23.6353393080479,-46.7491790969058,5,kilometer,692,"2076,61",51.0,44.0,39.0,42.0,,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Francisco Soares
432525,2022,-23.6415904971368,-46.7505466456855,5,kilometer,273,"2070,85",13.0,14.0,19.0,22.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Professor Leitão da Cunha
433441,2022,-23.6377549350637,-46.745074515535,5,kilometer,432,"2068,64",30.0,24.0,21.0,15.0,,05776-340,Campo Limpo,São Paulo,São Paulo,Rua José Ferreira
463384,2022,-23.6237199778639,-46.7704843304395,5,kilometer,687,"2068,59",41.0,36.0,49.0,57.0,,06765-100,Parque Marabá,Taboão da Serra,São Paulo,Rua Vicente Ordari Braz
463571,2022,-23.6253525651537,-46.7718494914382,5,kilometer,619,"2068,18",32.0,58.0,36.0,34.0,,06765-100,Parque Marabá,Taboão da Serra,São Paulo,Avenida Olímpia Thomaz de Aquino
447195,2022,-23.6088567241314,-46.7021984167718,5,kilometer,336,"2068,1",18.0,17.0,37.0,24.0,,05684-080,Morumbi,São Paulo,São Paulo,Rua Paulo Bourroul
455316,2022,-23.6420777458327,-46.7310872302986,5,kilometer,278,"2063,68",18.0,14.0,17.0,24.0,,05724-005,Vila Andrade,São Paulo,São Paulo,Rua João de Araújo Cabral
450123,2022,-23.5906478925265,-46.7613896316985,5,kilometer,962,"2063,32",65.0,74.0,63.0,83.0,,05528-290,Jardim Dracena,São Paulo,São Paulo,Rua Jacinto de Oliveira
433434,2022,-23.6382222750338,-46.7612182681781,5,kilometer,324,"2062,89",12.0,20.0,17.0,27.0,,05767-330,Campo Limpo,São Paulo,São Paulo,Rua Giovanni Amadeu
455596,2022,-23.6157916696692,-46.7302999146012,5,kilometer,782,"2055,57",56.0,59.0,52.0,61.0,,05663-020,Paraisópolis,São Paulo,São Paulo,Rua Doutor Laerte Setúbal
463570,2022,-23.6246100285398,-46.7732682307858,5,kilometer,632,"2054,37",41.0,53.0,37.0,42.0,,06750-300,Parque Marabá,Taboão da Serra,São Paulo,Rua Pedra Cavalheiro da Silva
455329,2022,-23.6181756778762,-46.7256979540968,5,kilometer,465,"2054,19",43.0,33.0,34.0,35.0,,05712-040,Paraisópolis,São Paulo,São Paulo,Rua Itamotinga
432741,2022,-23.6330789905991,-46.7466323585879,5,kilometer,351,"2048,02",19.0,19.0,22.0,28.0,,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Mário Linhares
455602,2022,-23.6172712805095,-46.7260709277193,5,kilometer,306,"2039,08",20.0,26.0,20.0,26.0,,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Pasquale Gallupi
432944,2022,-23.6336975964746,-46.7452784507088,5,kilometer,1024,"2034,63",62.0,63.0,57.0,73.0,,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Adolfo Meyer
432522,2022,-23.6366733450485,-46.75383823036911,5,kilometer,526,"2022,36",36.0,26.0,34.0,36.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Praça João Pais Málio
432938,2022,-23.6284559783285,-46.7593576704004,5,kilometer,224,"2020,03",18.0,18.0,14.0,14.0,,05766-290,Campo Limpo,São Paulo,São Paulo,Rua Cintra Pimentel
432489,2022,-23.6344119745297,-46.757326122435,5,kilometer,661,"2007,61",41.0,50.0,46.0,60.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Bernardo Correia Leitão
432713,2022,-23.6237483283621,-46.7480175587536,5,kilometer,849,"2004,83",69.0,57.0,67.0,72.0,,05749-280,Jardim Maria Duarte,São Paulo,São Paulo,Rua João Slaviero
463882,2022,-23.6230473695404,-46.76838864510351,5,kilometer,400,"1998,34",26.0,34.0,27.0,34.0,,05785-180,Jardim Helena,Taboão da Serra,São Paulo,Rua Jaguaré
458238,2022,-23.5917818764367,-46.7513461075136,5,kilometer,372,"1993,52",30.0,31.0,27.0,28.0,,05543-115,Vila Sônia,São Paulo,São Paulo,
458241,2022,-23.5903604550677,-46.7502009526973,5,kilometer,1164,"1993,03",83.0,115.0,107.0,92.0,,05543-115,Vila Sônia,São Paulo,São Paulo,Rua Dionísio Pedrellini
432711,2022,-23.6369891059932,-46.7558441833113,5,kilometer,503,"1992,48",25.0,35.0,26.0,36.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Avenida Professor Leitão da Cunha
447234,2022,-23.610621162344,-46.723356862481694,5,kilometer,507,"1990,61",38.0,43.0,37.0,55.0,,05659-020,Morumbi,São Paulo,São Paulo,Rua Decima Segunda
455303,2022,-23.6156925762769,-46.720452080003,5,kilometer,788,"1989,66",49.0,77.0,53.0,61.0,,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Itapanhau
447197,2022,-23.6094809611177,-46.7031753577754,5,kilometer,751,"1981,12",40.0,56.0,47.0,75.0,,05684-080,Morumbi,São Paulo,São Paulo,Rua Conde de Itaguaí
432668,2022,-23.6252421941102,-46.76218425966071,5,kilometer,365,"1979,31",26.0,31.0,21.0,34.0,,05757-200,Campo Limpo,São Paulo,São Paulo,Viela das Oliveiras
432480,2022,-23.6271101090833,-46.7601375759992,5,kilometer,505,"1978,47",36.0,38.0,27.0,32.0,,05757-200,Jardim Maria Duarte,São Paulo,São Paulo,Rua Diogo Martins
432656,2022,-23.6249092913078,-46.7511683971054,5,kilometer,393,"1977,37",20.0,27.0,30.0,32.0,,05755-150,Campo Limpo,São Paulo,São Paulo,Rua Cauaburi
450101,2022,-23.5954621643221,-46.763360020801294,5,kilometer,979,"1968,46",95.0,62.0,71.0,62.0,,05528-290,Jardim Guaraú,São Paulo,São Paulo,Rua Gervásio Gonçalves
458283,2022,-23.5918554943042,-46.751937736700704,5,kilometer,957,"1961,03",69.0,99.0,89.0,91.0,,05543-115,Vila Sônia,São Paulo,São Paulo,
450103,2022,-23.5976810977796,-46.7668162406838,5,kilometer,567,"1960,28",28.0,39.0,32.0,43.0,,05547-150,Jardim Guaraú,São Paulo,São Paulo,Rua Tomás Velasco
463445,2022,-23.6188341145737,-46.7670418192309,5,kilometer,383,"1958,84",15.0,24.0,24.0,18.0,,06764-390,Parque Albina,Taboão da Serra,São Paulo,Rua Maria Rosa Fernandes
458151,2022,-23.5912981085924,-46.75338055000049,5,kilometer,81,"1954,96",4.0,5.0,5.0,5.0,,05543-115,Vila Sônia,São Paulo,São Paulo,
455615,2022,-23.6432182329911,-46.7294857927519,5,kilometer,507,"1949,77",38.0,42.0,38.0,37.0,,05707-001,Vila Andrade,São Paulo,São Paulo,Rua Itapaiúna
455589,2022,-23.6375888897742,-46.7413963194083,5,kilometer,613,"1944,18",36.0,56.0,40.0,55.0,,05776-340,Vila Andrade,São Paulo,São Paulo,Rua Alexandre Archipenko
432766,2022,-23.641098809911,-46.7540953106351,5,kilometer,581,"1942,13",32.0,36.0,39.0,48.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Padre Justino
432967,2022,-23.6379672265713,-46.75060736883471,5,kilometer,848,"1931,81",63.0,50.0,53.0,69.0,,05776-340,Campo Limpo,São Paulo,São Paulo,Avenida Professor Leitão da Cunha
458106,2022,-23.6071035422308,-46.7269964256434,5,kilometer,701,"1928,49",49.0,45.0,43.0,57.0,,05659-000,Vila Sônia,São Paulo,São Paulo,Rua das Goiabeiras
455440,2022,-23.6139062229597,-46.73005113757,5,kilometer,171,"1927,88",8.0,8.0,16.0,12.0,,05663-020,Paraisópolis,São Paulo,São Paulo,Rua Afonso dos Santos
432592,2022,-23.6344297339812,-46.7418244020053,5,kilometer,297,"1927,14",13.0,32.0,19.0,16.0,,05776-340,Vila Andrade,São Paulo,São Paulo,Rua Maria José da Conceição
455385,2022,-23.6184366412704,-46.7234428213569,5,kilometer,603,"1923,07",31.0,58.0,48.0,77.0,,05712-040,Vila Andrade,São Paulo,São Paulo,Rua Independencia
455612,2022,-23.6197928988399,-46.7294547029348,5,kilometer,783,"1917,76",61.0,62.0,42.0,56.0,,05712-070,Vila Andrade,São Paulo,São Paulo,Rua Doutor Firmiano Pinto
455593,2022,-23.6156296407714,-46.721713832492,5,kilometer,677,"1917,7",36.0,49.0,42.0,58.0,,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Rudolf Lotze
458235,2022,-23.5917000667134,-46.754025660188304,5,kilometer,555,"1912,82",40.0,47.0,54.0,47.0,,05528-220,Vila Sônia,São Paulo,São Paulo,Rua Denis Chaudet
455554,2022,-23.6173312112382,-46.72372778873351,5,kilometer,533,"1912,24",36.0,49.0,43.0,60.0,,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Melchior Giola
455547,2022,-23.6209905062385,-46.7285147319074,5,kilometer,406,"1910,79",48.0,41.0,35.0,26.0,,05712-070,Vila Andrade,São Paulo,São Paulo,Rua Doutor José Augusto de Souza e Silva
458351,2022,-23.5925659329629,-46.7564887482859,5,kilometer,386,"1901,78",41.0,28.0,33.0,35.0,,05528-220,Vila Sônia,São Paulo,São Paulo,
458123,2022,-23.5926194182405,-46.7525988315873,5,kilometer,185,"1901,38",13.0,13.0,12.0,12.0,,05543-115,Vila Sônia,São Paulo,São Paulo,Rua Carlantônio Carlone
455431,2022,-23.6184227502385,-46.731181031173904,5,kilometer,785,"1895,66",83.0,61.0,61.0,57.0,,05665-010,Paraisópolis,São Paulo,São Paulo,Rua Doutor Laerte Setúbal
432850,2022,-23.6434800506659,-46.7604707006584,5,kilometer,243,"1895,61",28.0,19.0,16.0,17.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Guilherme Vokurka
455560,2022,-23.6194130329731,-46.7309399121408,5,kilometer,416,"1893,34",34.0,30.0,29.0,38.0,,05661-050,Vila Andrade,São Paulo,São Paulo,Rua Wilson
450121,2022,-23.5897714537854,-46.7641545923086,5,kilometer,702,"1884,88",52.0,52.0,34.0,60.0,,05528-290,Jardim Dracena,São Paulo,São Paulo,Rua Samuel Raven
432601,2022,-23.6395921688551,-46.768084246622095,5,kilometer,510,"1882,94",10.0,19.0,32.0,43.0,,05794-400,Campo Limpo,São Paulo,São Paulo,Rua Vicente Amato
455597,2022,-23.6157193651886,-46.7295879445584,5,kilometer,735,"1882,08",50.0,55.0,62.0,71.0,,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Herbert Spencer
432956,2022,-23.6357579327648,-46.7438872912302,5,kilometer,139,"1878,78",10.0,17.0,17.0,5.0,,05776-340,Campo Limpo,São Paulo,São Paulo,Rua Paulo Hankar
458213,2022,-23.6094953750185,-46.7278611188817,5,kilometer,1275,"1874,15",94.0,101.0,120.0,98.0,,05659-000,Vila Sônia,São Paulo,São Paulo,Rua José Dias da Costa
455640,2022,-23.6174567607436,-46.73071968368711,5,kilometer,783,"1872,73",64.0,61.0,68.0,86.0,,05665-010,Paraisópolis,São Paulo,São Paulo,Rua Doutor Laerte Setúbal
458214,2022,-23.6110449974679,-46.7282779210382,5,kilometer,586,"1868,98",40.0,51.0,31.0,59.0,,05663-020,Vila Sônia,São Paulo,São Paulo,Viela São João
455665,2022,-23.636787342112,-46.741647229958,5,kilometer,417,"1868,86",46.0,37.0,45.0,42.0,,05776-340,Vila Andrade,São Paulo,São Paulo,
450320,2022,-23.5882023556488,-46.7575724578748,5,kilometer,483,"1868,4",32.0,33.0,40.0,33.0,,05564-000,Jardim Dracena,São Paulo,São Paulo,Rua Benedito de Oliveira
432462,2022,-23.6283964464505,-46.7608950957944,5,kilometer,458,"1867,6",28.0,34.0,37.0,39.0,,05767-470,Campo Limpo,São Paulo,São Paulo,Rua Professora Nina Stocco
432873,2022,-23.6447780776558,-46.75450409002391,5,kilometer,602,"1864,7",42.0,45.0,43.0,41.0,,05763-470,Campo Limpo,São Paulo,São Paulo,Rua Fim de Primavera
458292,2022,-23.5931453239376,-46.7555365097352,5,kilometer,350,"1863,14",29.0,32.0,25.0,40.0,,05543-115,Vila Sônia,São Paulo,São Paulo,Rua Alessandro Bibiena
432963,2022,-23.6333685846773,-46.7521261962384,5,kilometer,105,"1856,55",11.0,4.0,4.0,12.0,,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Melo Coutinho
455594,2022,-23.6151968563265,-46.725675925111,5,kilometer,503,"1852,62",29.0,35.0,29.0,25.0,,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Rudolf Lotze
455613,2022,-23.6202686415554,-46.72977398430729,5,kilometer,547,"1852,04",50.0,49.0,33.0,50.0,,05712-070,Vila Andrade,São Paulo,São Paulo,Rua Doutor José Augusto de Souza e Silva
432494,2022,-23.6417730412188,-46.760345540501,5,kilometer,535,"1850,01",26.0,36.0,38.0,42.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Guilherme Vokurka
455669,2022,-23.6164372956792,-46.7201927943263,5,kilometer,87,"1848,7",4.0,4.0,,9.0,,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Herbert Spencer
458208,2022,-23.6061160183467,-46.7268330610772,5,kilometer,910,"1847,68",60.0,69.0,71.0,87.0,,05659-000,Vila Sônia,São Paulo,São Paulo,Rua das Goiabeiras
455383,2022,-23.6164414161326,-46.7233977302449,5,kilometer,1017,"1843,8",62.0,86.0,80.0,90.0,,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Herbert Spencer
455592,2022,-23.615542726068,-46.7227873818043,5,kilometer,1217,"1843,09",96.0,108.0,87.0,90.0,,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Herbert Spencer
433431,2022,-23.6200052402453,-46.748760371408,5,kilometer,59,"1842,19",,4.0,,,,05749-300,Jardim Maria Duarte,São Paulo,São Paulo,Estrada dos Mirandas
432488,2022,-23.6316263571323,-46.75249940691769,5,kilometer,495,"1841,85",29.0,34.0,37.0,47.0,,05766-290,Campo Limpo,São Paulo,São Paulo,Rua Inácio Manuel Tourinho
432854,2022,-23.6280002812171,-46.7583679293168,5,kilometer,675,"1840,97",38.0,54.0,56.0,59.0,,05766-290,Jardim Maria Duarte,São Paulo,São Paulo,Rua Antônio do Nascimento
445525,2022,-23.6490495750141,-46.7334814684799,5,kilometer,277,"1839,24",25.0,22.0,17.0,24.0,,05843-160,Jardim São Luís,São Paulo,São Paulo,Rua João Gaspar
463383,2022,-23.6198124822605,-46.7720679569056,5,kilometer,658,"1837,18",31.0,47.0,46.0,42.0,,06765-020,Jardim Helena,Taboão da Serra,São Paulo,Rua Nazareth Alves Tavares
455314,2022,-23.6122872440957,-46.7249404729346,5,kilometer,827,"1836,41",77.0,56.0,56.0,69.0,,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Major José Marioto Ferreira
458124,2022,-23.5911536164866,-46.751392663447,5,kilometer,857,"1830,11",71.0,82.0,76.0,75.0,,05543-115,Vila Sônia,São Paulo,São Paulo,
447218,2022,-23.6090956827433,-46.7014206287084,5,kilometer,315,"1827,43",15.0,21.0,25.0,19.0,,05684-080,Morumbi,São Paulo,São Paulo,Rua Paulo Bourroul
455605,2022,-23.6192928060102,-46.725814787019104,5,kilometer,941,"1825,08",73.0,80.0,76.0,55.0,,05712-040,Paraisópolis,São Paulo,São Paulo,Rua Itamotinga
455555,2022,-23.6201202420528,-46.7260951984924,5,kilometer,1435,"1823,46",91.0,95.0,109.0,115.0,,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Pasquale Gallupi
450847,2022,-23.5827108765505,-46.757586859426894,5,kilometer,583,"1820,03",44.0,55.0,39.0,70.0,,05564-000,Rio Pequeno,São Paulo,São Paulo,Rua Siguenori Takeishi
458337,2022,-23.61484669976,-46.74709715723569,5,kilometer,157,"1810,81",11.0,23.0,13.0,15.0,,05750-000,Ferreira,São Paulo,São Paulo,Rua Sebastião Falconi
