id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,unidade,CEP,Logradouro,Bairro,Cidade,UF,renda_sm,cluster
455343,2022,-23.6245780980235,-46.7364983115608,5,kilometer,316.0,1228559.0,13.0,9.0,19.0,15.0,56.0,chacara,05725-030,R  Abdo Ambuba,Vila Andrade,São Paulo,SP,8.902601449275362,1
455344,2022,-23.6258265688231,-46.736412251587694,5,kilometer,190.0,653529.0,4.0,3.0,5.0,9.0,21.0,chacara,05640-004,Av Dr Guilherme Dumont Vilares,Jardim Londrina,São Paulo,SP,4.735717391304348,2
455345,2022,-23.626122400406,-46.735647750759,5,kilometer,120.0,729221.0,,,0.0,4.0,4.0,chacara,05725-060,R Frei Duarte Jorge De Mendonca,Vila Andrade,São Paulo,SP,5.2842101449275365,2
455346,2022,-23.6273629638473,-46.7360662604629,5,kilometer,271.0,94390.0,8.0,16.0,17.0,17.0,58.0,chacara,05640-004,Av Dr Guilherme Dumont Vilares,Jardim Londrina,São Paulo,SP,6.839855072463768,2
455347,2022,-23.6284413414984,-46.7367443589352,5,kilometer,149.0,742207.0,7.0,6.0,10.0,3.0,26.0,chacara,05727-220,R Eng Antonio Jovino,Vila Andrade,São Paulo,SP,5.3783115942028985,2
455348,2022,-23.6277300017814,-46.73664549541591,5,kilometer,301.0,572649.0,12.0,13.0,8.0,15.0,48.0,chacara,05640-004,Av Dr Guilherme Dumont Vilares,Jardim Londrina,São Paulo,SP,4.149630434782608,2
455349,2022,-23.6298828928549,-46.7384142026239,5,kilometer,230.0,780599.0,5.0,5.0,5.0,9.0,24.0,chacara,05734-150,R  Nelson Gama De Oliveira,Vila Andrade,São Paulo,SP,5.656514492753623,2
455350,2022,-23.6216219835356,-46.7398288547827,5,kilometer,394.0,1491792.0,12.0,19.0,29.0,26.0,86.0,chacara,05640-003,Av Dr Guilherme Dumont Vilares,Jardim Londrina,São Paulo,SP,10.810086956521738,1
455351,2022,-23.620346060255,-46.7402620202108,5,kilometer,67.0,1492857.0,,0.0,3.0,0.0,3.0,chacara,05640-003,Av Dr Guilherme Dumont Vilares,Jardim Londrina,São Paulo,SP,10.817804347826087,1
455352,2022,-23.6171668252767,-46.7405168427501,5,kilometer,115.0,1013725.0,,,3.0,9.0,12.0,chacara,05640-002,Av Dr Guilherme Dumont Vilares,Jardim Londrina,São Paulo,SP,7.345833333333333,1
455353,2022,-23.617450677403,-46.737305644247,5,kilometer,167.0,1822459.0,,10.0,8.0,3.0,21.0,chacara,05641-030,R  Domingos Lopes Da Silva,Vila Suzana,São Paulo,SP,13.20622463768116,1
455354,2022,-23.6165157544314,-46.7389297280938,5,kilometer,223.0,1023241.0,7.0,5.0,10.0,7.0,29.0,chacara,05641-000,R Mal Hastinfilo De Moura,Vila Suzana,São Paulo,SP,7.414789855072463,1
455355,2022,-23.618339586864,-46.7387790630407,5,kilometer,342.0,1989774.0,17.0,10.0,27.0,29.0,83.0,chacara,05641-030,R  Domingos Lopes Da Silva,Vila Suzana,São Paulo,SP,14.418652173913044,3
455356,2022,-23.6189346916151,-46.7379196423918,5,kilometer,192.0,1959509.0,7.0,8.0,8.0,14.0,37.0,chacara,05641-070,R Prof Hilario Veiga De Carvalho,Vila Suzana,São Paulo,SP,14.199340579710144,3
455357,2022,-23.6172019053026,-46.7398712806151,5,kilometer,160.0,1272479.0,6.0,4.0,8.0,6.0,24.0,chacara,05641-060,R Desem Dalmo Do Valle Nogueira,Vila Suzana,São Paulo,SP,9.220862318840581,1
455358,2022,-23.6174739306088,-46.7387431793256,5,kilometer,364.0,2061379.0,15.0,17.0,21.0,24.0,77.0,chacara,05641-030,R  Domingos Lopes Da Silva,Vila Suzana,São Paulo,SP,14.937528985507248,3
455359,2022,-23.6185860255024,-46.7396032143364,5,kilometer,291.0,1937163.0,9.0,16.0,19.0,15.0,59.0,chacara,05641-030,R  Domingos Lopes Da Silva,Vila Suzana,São Paulo,SP,14.037413043478262,3
455360,2022,-23.6181234875489,-46.7367353632479,5,kilometer,171.0,1173145.0,5.0,7.0,11.0,7.0,30.0,chacara,05641-030,R  Domingos Lopes Da Silva,Vila Suzana,São Paulo,SP,8.501050724637683,1
455361,2022,-23.6186873323985,-46.7369395050377,5,kilometer,185.0,1454638.0,9.0,10.0,9.0,7.0,35.0,chacara,05641-110,R  Dankmar Adler,Vila Suzana,São Paulo,SP,10.540855072463767,1
455362,2022,-23.617398411796,-46.7353050402578,5,kilometer,420.0,1397697.0,19.0,13.0,20.0,13.0,65.0,chacara,05641-030,R  Domingos Lopes Da Silva,Vila Suzana,São Paulo,SP,10.128239130434782,1
455363,2022,-23.6154602229507,-46.7328155057457,5,kilometer,190.0,1631251.0,10.0,8.0,9.0,5.0,32.0,chacara,05641-021,R Dr James Ferraz Alvim,Vila Suzana,São Paulo,SP,11.820659420289855,1
455364,2022,-23.6162865258828,-46.7320827754408,5,kilometer,253.0,130396.0,8.0,9.0,8.0,13.0,38.0,chacara,05724-020,Av  Giovanni Gronchi,Vila Andrade,São Paulo,SP,9.448985507246377,2
455365,2022,-23.6177616464968,-46.7324708675073,5,kilometer,157.0,531076.0,3.0,10.0,8.0,3.0,24.0,chacara,05642-909,Av  Jose Galante,Vila Suzana,São Paulo,SP,3.848376811594203,2
455366,2022,-23.6174074792569,-46.7330352751642,5,kilometer,182.0,1138316.0,3.0,4.0,10.0,8.0,25.0,chacara,05641-020,R Dr James Ferraz Alvim,Vila Suzana,São Paulo,SP,8.248666666666667,1
455367,2022,-23.6196752816463,-46.7363984149078,5,kilometer,116.0,707525.0,5.0,5.0,5.0,6.0,21.0,chacara,05641-010,R Dr Oscar Monteiro De Barros,Vila Suzana,São Paulo,SP,5.126992753623188,2
455368,2022,-23.6205538376343,-46.73674128303809,5,kilometer,167.0,1934085.0,5.0,3.0,7.0,11.0,26.0,chacara,05642-001,Av  Jose Galante,Vila Suzana,São Paulo,SP,14.015108695652172,3
455369,2022,-23.6193391677755,-46.7355532044743,5,kilometer,410.0,1664616.0,11.0,13.0,21.0,14.0,59.0,chacara,05641-010,R Dr Oscar Monteiro De Barros,Vila Suzana,São Paulo,SP,12.062434782608696,1
455370,2022,-23.6190619906414,-46.734554932922094,5,kilometer,281.0,1618476.0,13.0,7.0,24.0,20.0,64.0,chacara,05642-000,Av  Jose Galante,Vila Suzana,São Paulo,SP,11.72808695652174,1
455371,2022,-23.6215757839098,-46.7379243378193,5,kilometer,254.0,731625.0,9.0,16.0,20.0,7.0,52.0,chacara,05642-900,Av  Jose Galante,Vila Suzana,São Paulo,SP,5.301630434782608,2
455372,2022,-23.621341214291,-46.7390158773722,5,kilometer,266.0,943185.0,6.0,19.0,17.0,11.0,53.0,chacara,05642-902,Av  Jose Galante,Vila Suzana,São Paulo,SP,6.834673913043479,1
455373,2022,-23.6225151474722,-46.7357848278627,5,kilometer,250.0,1153431.0,10.0,15.0,12.0,9.0,46.0,chacara,05642-020,R  Marcus Pereira,Vila Suzana,São Paulo,SP,8.358195652173913,1
455374,2022,-23.622211850335,-46.7348520939628,5,kilometer,226.0,1650583.0,3.0,8.0,13.0,13.0,37.0,chacara,05642-907,R  Marcus Pereira,Vila Suzana,São Paulo,SP,11.960746376811596,1
455375,2022,-23.623643721959,-46.7352300545441,5,kilometer,176.0,1298853.0,4.0,,,3.0,7.0,chacara,05642-010,R  Charles Spencer Chaplin,Vila Andrade,São Paulo,SP,9.411978260869565,1
455376,2022,-23.6223728415272,-46.7381688465515,5,kilometer,266.0,1289585.0,9.0,9.0,18.0,17.0,53.0,chacara,05640-904,Av Dr Guilherme Dumont Vilares,Jardim Londrina,São Paulo,SP,9.34481884057971,1
455377,2022,-23.6226796704871,-46.7369580699624,5,kilometer,140.0,1455822.0,6.0,10.0,5.0,,21.0,chacara,05642-904,R  Charles Spencer Chaplin,Vila Andrade,São Paulo,SP,10.549434782608696,1
455378,2022,-23.6358311377082,-46.7407487885575,5,kilometer,226.0,143215.0,18.0,15.0,20.0,18.0,71.0,chacara,05729-080,R  Alexandre Archipenko,Vila Andrade,São Paulo,SP,1.0377898550724638,2
455379,2022,-23.6365030003114,-46.7397053143588,5,kilometer,592.0,168661.0,51.0,44.0,51.0,67.0,213.0,chacara,05729-080,R  Alexandre Archipenko,Vila Andrade,São Paulo,SP,1.2221811594202898,0
455380,2022,-23.639040060779,-46.735852365966494,5,kilometer,262.0,834543.0,8.0,7.0,9.0,7.0,31.0,chacara,05717-270,R  Jose Ramon Urtiza,Vila Andrade,São Paulo,SP,6.047413043478261,2
455381,2022,-23.6382721661286,-46.7353619359022,5,kilometer,393.0,735636.0,17.0,19.0,13.0,17.0,66.0,chacara,05724-902,Av  Giovanni Gronchi,Vila Andrade,São Paulo,SP,5.330695652173913,2
455382,2022,-23.638381387151,-46.7346908711888,5,kilometer,386.0,902299.0,21.0,15.0,10.0,19.0,65.0,chacara,05724-902,Av  Giovanni Gronchi,Vila Andrade,São Paulo,SP,6.538398550724637,1
455383,2022,-23.6164414161326,-46.7233977302449,5,kilometer,1017.0,18438.0,62.0,86.0,80.0,90.0,318.0,chacara,05663-010,R  Herbert Spencer,Paraisópolis,São Paulo,SP,1.336086956521739,0
455384,2022,-23.6187769877566,-46.7227254945752,5,kilometer,359.0,240188.0,14.0,36.0,36.0,32.0,118.0,chacara,05665-120,R  Paraisopolis,Paraisópolis,São Paulo,SP,1.7404927536231884,2
455385,2022,-23.6184366412704,-46.7234428213569,5,kilometer,603.0,192307.0,31.0,58.0,48.0,77.0,214.0,chacara,05664-015,R Da Independencia,Paraisópolis,São Paulo,SP,1.3935289855072464,0
455386,2022,-23.6376910799187,-46.734607241034,5,kilometer,172.0,82523.0,9.0,6.0,4.0,9.0,28.0,chacara,05724-902,Av  Giovanni Gronchi,Vila Andrade,São Paulo,SP,5.979927536231884,2
455387,2022,-23.6332329243156,-46.7298946035158,5,kilometer,391.0,1478963.0,14.0,11.0,13.0,16.0,54.0,chacara,05717-270,R  Jose Ramon Urtiza,Vila Andrade,São Paulo,SP,10.717123188405797,1
455388,2022,-23.6348640619694,-46.7326677938702,5,kilometer,373.0,1917959.0,11.0,12.0,10.0,16.0,49.0,chacara,05717-190,R  Algemesi,Vila Andrade,São Paulo,SP,13.898253623188406,3
455389,2022,-23.6340399057146,-46.7313381103852,5,kilometer,277.0,1527523.0,17.0,9.0,11.0,16.0,53.0,chacara,05717-170,R  Alcantarilla,Vila Andrade,São Paulo,SP,11.069007246376811,1
455390,2022,-23.6360165138105,-46.735611481738,5,kilometer,292.0,1854217.0,12.0,21.0,20.0,22.0,75.0,chacara,05717-270,R  Jose Ramon Urtiza,Vila Andrade,São Paulo,SP,13.436355072463767,1
455391,2022,-23.6351149799068,-46.7344874514024,5,kilometer,431.0,1338392.0,26.0,30.0,22.0,21.0,99.0,chacara,05717-270,R  Jose Ramon Urtiza,Vila Andrade,São Paulo,SP,9.698492753623189,1
455392,2022,-23.6339349054246,-46.7344263176034,5,kilometer,266.0,1362767.0,6.0,11.0,10.0,19.0,46.0,chacara,05734-150,R  Nelson Gama De Oliveira,Vila Andrade,São Paulo,SP,9.875123188405798,1
455393,2022,-23.6349347511805,-46.7366465397156,5,kilometer,175.0,895412.0,11.0,3.0,9.0,4.0,27.0,chacara,05724-003,Av  Giovanni Gronchi,Vila Andrade,São Paulo,SP,6.488492753623189,2
455394,2022,-23.6180688530279,-46.7166998745433,5,kilometer,313.0,791821.0,10.0,14.0,14.0,31.0,69.0,chacara,05657-010,R  David Pimentel,Fazenda Morumbi,São Paulo,SP,5.737833333333334,2
455395,2022,-23.6165079073854,-46.714026635159,5,kilometer,167.0,1991429.0,,,5.0,7.0,12.0,chacara,05657-060,R  Omar Simao Racy,Fazenda Morumbi,São Paulo,SP,14.430644927536232,3
455396,2022,-23.6293114386284,-46.72206624869391,5,kilometer,236.0,2763547.0,8.0,12.0,14.0,16.0,50.0,chacara,05704-070,R  Diego De Castilho,Jardim Fonte do Morumbi,São Paulo,SP,20.025702898550726,3
455397,2022,-23.6285433941786,-46.7220856856216,5,kilometer,259.0,3151477.0,6.0,15.0,16.0,27.0,64.0,chacara,05704-080,R  Domenico Perotti,Jardim Fonte do Morumbi,São Paulo,SP,22.836789855072464,3
455398,2022,-23.6286462185026,-46.7233653567805,5,kilometer,433.0,3290146.0,15.0,22.0,28.0,31.0,96.0,chacara,05706-290,R Dep Laercio Corte,Paraíso do Morumbi,São Paulo,SP,23.84163768115942,3
455399,2022,-23.6266384329663,-46.7237565799234,5,kilometer,173.0,2120591.0,5.0,15.0,10.0,7.0,37.0,chacara,05706-290,R Dep Laercio Corte,Paraíso do Morumbi,São Paulo,SP,15.366601449275363,3
455400,2022,-23.6254828435503,-46.7229737250827,5,kilometer,273.0,1448441.0,10.0,6.0,11.0,10.0,37.0,chacara,05705-240,R  Itapacurai,Paraíso do Morumbi,São Paulo,SP,10.49594927536232,1
455401,2022,-23.6257996379984,-46.720642908339904,5,kilometer,293.0,2370098.0,26.0,30.0,23.0,17.0,96.0,chacara,05705-170,R Dr Chibata Miyakoshi,Paraíso do Morumbi,São Paulo,SP,17.174623188405796,3
455402,2022,-23.6261683544485,-46.72111834780431,5,kilometer,105.0,1032032.0,,6.0,4.0,,10.0,chacara,05705-260,R  Rafael Carrozzo,Paraíso do Morumbi,São Paulo,SP,7.478492753623188,1
455403,2022,-23.6271658934638,-46.7221027205178,5,kilometer,340.0,1837437.0,7.0,11.0,15.0,12.0,45.0,chacara,05705-150,R  Alliston,Paraíso do Morumbi,São Paulo,SP,13.314760869565216,1
455404,2022,-23.6199183176693,-46.71857915934,5,kilometer,238.0,1784171.0,12.0,19.0,13.0,15.0,59.0,chacara,05657-110,R  Pio Iv,Jardim Vitória Régia,São Paulo,SP,12.92877536231884,1
455405,2022,-23.6227127324813,-46.7174081077694,5,kilometer,250.0,111571.0,9.0,11.0,21.0,12.0,53.0,chacara,05657-090,R  Pio Ix,Jardim Vitória Régia,São Paulo,SP,8.084855072463768,2
455406,2022,-23.6226269312149,-46.7193661647049,5,kilometer,486.0,1727258.0,21.0,19.0,36.0,25.0,101.0,chacara,05657-230,R Prof Alexandre Correia,Jardim Vitória Régia,São Paulo,SP,12.516362318840581,1
455407,2022,-23.6249405429286,-46.7259645100425,5,kilometer,299.0,1298239.0,16.0,18.0,12.0,12.0,58.0,chacara,05706-290,R Dep Laercio Corte,Paraíso do Morumbi,São Paulo,SP,9.407528985507247,1
455408,2022,-23.630862265782,-46.7254914451046,5,kilometer,190.0,1837036.0,6.0,11.0,20.0,11.0,48.0,chacara,05707-001,R  Itapaiuna,Jardim Morumbi,São Paulo,SP,13.311855072463768,1
455409,2022,-23.6291831316125,-46.7198059900478,5,kilometer,197.0,2271719.0,12.0,12.0,14.0,16.0,54.0,chacara,05704-110,R  Forte William,Jardim Fonte do Morumbi,São Paulo,SP,16.46173188405797,3
455410,2022,-23.6278617475644,-46.7186521947362,5,kilometer,319.0,2316463.0,13.0,15.0,11.0,21.0,60.0,chacara,05704-140,R  Ventura Ladalardo,Jardim Fonte do Morumbi,São Paulo,SP,16.78596376811594,3
455411,2022,-23.6294878506369,-46.719042284042,5,kilometer,357.0,3209756.0,19.0,11.0,31.0,22.0,83.0,chacara,05704-110,R  Forte William,Jardim Fonte do Morumbi,São Paulo,SP,23.259101449275363,3
455412,2022,-23.6356593448811,-46.7299926793596,5,kilometer,289.0,3412523.0,14.0,19.0,28.0,23.0,84.0,chacara,05717-210,R  Almansa,Vila Andrade,São Paulo,SP,24.728427536231887,3
455413,2022,-23.6356953810497,-46.7291276846749,5,kilometer,285.0,3168839.0,11.0,20.0,27.0,23.0,81.0,chacara,05717-180,R  Algeciras,Vila Andrade,São Paulo,SP,22.96260144927536,3
455414,2022,-23.6362982225054,-46.7289427519023,5,kilometer,322.0,299516.0,7.0,19.0,30.0,37.0,93.0,chacara,05707-001,R  Itapaiuna,Jardim Morumbi,São Paulo,SP,21.704057971014493,2
455415,2022,-23.6358132126261,-46.7308456635123,5,kilometer,325.0,322601.0,14.0,30.0,39.0,25.0,108.0,chacara,05717-170,R  Alcantarilla,Vila Andrade,São Paulo,SP,23.376884057971015,2
455416,2022,-23.6364453635479,-46.7314115447893,5,kilometer,279.0,3479651.0,,9.0,25.0,29.0,63.0,chacara,05705-901,R  Itapaiuna,Jardim Morumbi,São Paulo,SP,25.21486231884058,3
455417,2022,-23.6373778781735,-46.7315247611502,5,kilometer,299.0,311620.0,6.0,16.0,25.0,41.0,88.0,chacara,05705-901,R  Itapaiuna,Jardim Morumbi,São Paulo,SP,22.581159420289854,2
455418,2022,-23.6379658713797,-46.7309309157845,5,kilometer,152.0,2972576.0,,10.0,11.0,23.0,44.0,chacara,05705-901,R  Itapaiuna,Jardim Morumbi,São Paulo,SP,21.54040579710145,3
455419,2022,-23.638331489443,-46.7301102881199,5,kilometer,277.0,275074.0,10.0,32.0,24.0,17.0,83.0,chacara,05707-000,R  Itapaiuna,Parque do Morumbi,São Paulo,SP,19.932898550724637,2
455420,2022,-23.6383632983486,-46.729196120124,5,kilometer,270.0,2383074.0,9.0,13.0,25.0,12.0,59.0,chacara,05707-000,R  Itapaiuna,Parque do Morumbi,São Paulo,SP,17.268652173913043,3
455421,2022,-23.6373333917184,-46.7292565926827,5,kilometer,272.0,1969698.0,13.0,19.0,17.0,12.0,61.0,chacara,05705-901,R  Itapaiuna,Jardim Morumbi,São Paulo,SP,14.273173913043477,3
455422,2022,-23.6339198006928,-46.7299912893026,5,kilometer,178.0,1659584.0,12.0,11.0,9.0,5.0,37.0,chacara,05717-210,R  Almansa,Vila Andrade,São Paulo,SP,12.025971014492754,1
455423,2022,-23.627664977983,-46.72856394886831,5,kilometer,313.0,1353721.0,7.0,8.0,14.0,18.0,47.0,chacara,05713-520,R  Marie Nader Calfat,Jardim Ampliação,São Paulo,SP,9.809572463768115,1
455424,2022,-23.6259346766437,-46.7301917795664,5,kilometer,391.0,1872604.0,18.0,21.0,19.0,25.0,83.0,chacara,05713-520,R  Marie Nader Calfat,Jardim Ampliação,São Paulo,SP,13.569594202898552,1
455425,2022,-23.6254272513741,-46.7278532084922,5,kilometer,539.0,748062.0,50.0,37.0,29.0,31.0,147.0,chacara,05713-530,Cm  Morumbi,Jardim Ampliação,São Paulo,SP,5.420739130434782,0
455426,2022,-23.6219848647824,-46.7314346193536,5,kilometer,162.0,1028697.0,6.0,6.0,7.0,4.0,23.0,chacara,05712-070,R Dr Jose Carlos De Toledo Piza,Jardim Parque Morumbi,São Paulo,SP,7.454326086956521,1
455427,2022,-23.6242332934375,-46.7330886509069,5,kilometer,321.0,1143379.0,14.0,8.0,8.0,8.0,38.0,chacara,05713-500,R  Iupeba,Jardim Ampliação,São Paulo,SP,8.28535507246377,1
455428,2022,-23.6252483985252,-46.729209262689,5,kilometer,294.0,1794867.0,17.0,21.0,18.0,11.0,67.0,chacara,05713-570,R Do Simbolo,Jardim Ampliação,São Paulo,SP,13.006282608695651,1
455429,2022,-23.6248231679775,-46.7317662967372,5,kilometer,201.0,7319895.0,6.0,8.0,12.0,12.0,38.0,chacara,05713-430,R  Ascencional,Jardim Ampliação,São Paulo,SP,53.04271739130434,3
455430,2022,-23.619991043623,-46.728359396826,5,kilometer,1295.0,141769.0,98.0,140.0,133.0,116.0,487.0,chacara,05665-080,R  Guaratingueta,Paraisópolis,São Paulo,SP,1.0273115942028985,0
455431,2022,-23.6184227502385,-46.731181031173904,5,kilometer,785.0,189566.0,83.0,61.0,61.0,57.0,262.0,chacara,05665-050,R Dr Francisco Degni,Paraisópolis,São Paulo,SP,1.3736666666666668,0
455432,2022,-23.6144839318154,-46.7307633031788,5,kilometer,154.0,1172766.0,6.0,5.0,6.0,16.0,33.0,chacara,05724-001,Av  Giovanni Gronchi,Vila Andrade,São Paulo,SP,8.498304347826087,1
455433,2022,-23.6123223226752,-46.7278125919548,5,kilometer,90.0,601948.0,5.0,,3.0,9.0,17.0,chacara,05661-040,R Das Goiabeiras,Paraisópolis,São Paulo,SP,4.361942028985507,2
455434,2022,-23.6369290804513,-46.7374611223186,5,kilometer,541.0,930151.0,27.0,26.0,14.0,21.0,88.0,chacara,05729-120,R  Catuti,Vila Andrade,São Paulo,SP,6.74022463768116,1
455435,2022,-23.6209572290901,-46.7258008137395,5,kilometer,800.0,148398.0,76.0,68.0,82.0,74.0,300.0,chacara,05706-340,R  Itanga,Paraíso do Morumbi,São Paulo,SP,1.0753478260869564,0
455436,2022,-23.6273280712167,-46.7278146101818,5,kilometer,224.0,145871.0,28.0,30.0,23.0,14.0,95.0,chacara,05713-530,Cm  Morumbi,Jardim Ampliação,São Paulo,SP,1.057036231884058,2
455437,2022,-23.6123132938212,-46.72709447334471,5,kilometer,1259.0,164432.0,117.0,113.0,96.0,124.0,450.0,chacara,05662-020,R Maj Jose Marioto Ferreira,Paraisópolis,São Paulo,SP,1.1915362318840579,0
455438,2022,-23.6380350745037,-46.7379765965459,5,kilometer,246.0,168247.0,19.0,22.0,16.0,14.0,71.0,chacara,05729-100,R  Campo Novo Do Sul,Vila Andrade,São Paulo,SP,1.21918115942029,2
455439,2022,-23.6213957388761,-46.7278195393295,5,kilometer,,,,,,,0.0,chacara,05712-040,R Dr Jose Augusto De Souza E Silva,Jardim Parque Morumbi,São Paulo,SP,,
455440,2022,-23.6139062229597,-46.73005113757,5,kilometer,171.0,192788.0,8.0,8.0,16.0,12.0,44.0,chacara,05663-030,R  Afonso Dos Santos,Paraisópolis,São Paulo,SP,1.3970144927536232,2
455441,2022,-23.6136720364868,-46.7295415389364,5,kilometer,287.0,589646.0,16.0,13.0,16.0,8.0,53.0,chacara,05663-020,R  Manoel Antonio Pinto,Paraisópolis,São Paulo,SP,4.272797101449275,2
455442,2022,-23.6213908658444,-46.7268573324215,5,kilometer,404.0,223165.0,18.0,33.0,34.0,47.0,132.0,chacara,05712-010,R Dr Antonio F. De Castilho Filho,Jardim Parque Morumbi,São Paulo,SP,1.6171376811594202,2
455443,2022,-23.6181595956081,-46.7458290518542,5,kilometer,695.0,338061.0,41.0,39.0,44.0,42.0,166.0,chacara,05749-330,R  Miguel Masi Neto,Jardim das Palmas,São Paulo,SP,2.4497173913043477,0
455444,2022,-23.6181445426477,-46.747243942628,5,kilometer,568.0,295497.0,39.0,44.0,41.0,23.0,147.0,chacara,05749-330,R  Miguel Masi Neto,Jardim das Palmas,São Paulo,SP,2.141282608695652,0
455445,2022,-23.6212904328713,-46.7463389397957,5,kilometer,407.0,368825.0,23.0,27.0,22.0,27.0,99.0,chacara,05749-300,R  Jose Maria Pinto Zilli,Jardim das Palmas,São Paulo,SP,2.672644927536232,2
455446,2022,-23.6195920222833,-46.7477079445891,5,kilometer,388.0,281902.0,23.0,23.0,28.0,28.0,102.0,chacara,05749-340,R  Silvio Delmar Hollenbach,Jardim das Palmas,São Paulo,SP,2.042768115942029,2
455447,2022,-23.6284739858743,-46.7410619940957,5,kilometer,383.0,1374747.0,21.0,28.0,36.0,20.0,105.0,chacara,05727-180,R  Cidade De Rio Pardo,Vila Andrade,São Paulo,SP,9.961934782608695,1
455448,2022,-23.6293117742911,-46.74081821722,5,kilometer,241.0,1184456.0,7.0,13.0,8.0,14.0,42.0,chacara,05734-150,R  Nelson Gama De Oliveira,Vila Andrade,São Paulo,SP,8.583014492753623,1
455449,2022,-23.6260250814183,-46.73274975681969,5,kilometer,466.0,1852536.0,24.0,24.0,23.0,28.0,99.0,chacara,05713-420,R  Antonio Aggio,Jardim Ampliação,São Paulo,SP,13.424173913043479,1
455450,2022,-23.6285095417329,-46.7317511110032,5,kilometer,353.0,1129063.0,13.0,17.0,18.0,14.0,62.0,chacara,05713-420,R  Antonio Aggio,Jardim Ampliação,São Paulo,SP,8.181615942028985,1
455451,2022,-23.6227850195865,-46.7293171267758,5,kilometer,509.0,951645.0,27.0,34.0,25.0,25.0,111.0,chacara,05712-020,R Dr Carlos Aldrovandi,Jardim Parque Morumbi,São Paulo,SP,6.8959782608695654,1
455452,2022,-23.6223286404237,-46.7301525042673,5,kilometer,312.0,776716.0,27.0,11.0,20.0,13.0,71.0,chacara,05712-020,R Dr Carlos Aldrovandi,Jardim Parque Morumbi,São Paulo,SP,5.628376811594203,2
455453,2022,-23.6266877161267,-46.7342920598985,5,kilometer,450.0,196768.0,18.0,18.0,36.0,13.0,85.0,chacara,05716-080,R  Itamira,Vila Andrade,São Paulo,SP,14.258550724637681,2
455454,2022,-23.6283843648231,-46.7342736072342,5,kilometer,560.0,1438926.0,6.0,19.0,10.0,17.0,52.0,chacara,05716-110,R  Iubatinga,Vila Andrade,São Paulo,SP,10.427,1
455455,2022,-23.6315476884213,-46.7333773856325,5,kilometer,579.0,1884326.0,16.0,20.0,37.0,39.0,112.0,chacara,05716-090,R  Itapimirum,Vila Andrade,São Paulo,SP,13.654536231884057,1
455456,2022,-23.63302637254,-46.7328762989617,5,kilometer,640.0,1853334.0,19.0,29.0,58.0,56.0,162.0,chacara,05716-090,R  Itapimirum,Vila Andrade,São Paulo,SP,13.42995652173913,1
455457,2022,-23.632943400546,-46.7344563953025,5,kilometer,321.0,3237641.0,11.0,18.0,30.0,36.0,95.0,chacara,05716-120,R  Iuru,Vila Andrade,São Paulo,SP,23.461166666666667,3
455458,2022,-23.6314292701093,-46.7340928364142,5,kilometer,344.0,1934199.0,18.0,16.0,41.0,27.0,102.0,chacara,05716-090,R  Itapimirum,Vila Andrade,São Paulo,SP,14.015934782608698,3
455459,2022,-23.6396992853123,-46.74296656040711,5,kilometer,426.0,357625.0,13.0,14.0,19.0,20.0,66.0,chacara,05731-320,R  Francisco Xavier Cabral,Vila Ernesto,São Paulo,SP,2.591485507246377,2
455460,2022,-23.6281851404447,-46.74339367183671,5,kilometer,612.0,1694565.0,44.0,65.0,59.0,25.0,193.0,chacara,05726-140,R  Nicola Rollo,Vila Andrade,São Paulo,SP,12.279456521739132,1
455461,2022,-23.6267357851288,-46.7431389177701,5,kilometer,531.0,1256225.0,37.0,25.0,19.0,12.0,93.0,chacara,05726-100,R  Francisco Jose Da Silva,Vila Andrade,São Paulo,SP,9.103079710144927,1
455462,2022,-23.6228711268647,-46.7395212288377,5,kilometer,538.0,2021861.0,46.0,50.0,41.0,22.0,159.0,chacara,05726-130,R  Jose Da Silva Ribeiro,Vila Andrade,São Paulo,SP,14.651166666666667,3
455463,2022,-23.6248821904826,-46.7405088687926,5,kilometer,630.0,1677544.0,49.0,43.0,40.0,29.0,161.0,chacara,05726-130,R  Jose Da Silva Ribeiro,Vila Andrade,São Paulo,SP,12.156115942028984,1
455464,2022,-23.6237856940264,-46.7393140529135,5,kilometer,152.0,1805893.0,5.0,6.0,5.0,13.0,29.0,chacara,05727-250,R  Jose Goncalves,Vila Andrade,São Paulo,SP,13.08618115942029,1
455465,2022,-23.6248916480945,-46.7396503471979,5,kilometer,498.0,1027045.0,20.0,29.0,21.0,15.0,85.0,chacara,05727-250,R  Jose Goncalves,Vila Andrade,São Paulo,SP,7.442355072463768,1
455466,2022,-23.6256761633508,-46.7397107113587,5,kilometer,625.0,1590101.0,63.0,64.0,36.0,28.0,191.0,chacara,05727-250,R  Jose Goncalves,Vila Andrade,São Paulo,SP,11.522471014492753,1
455467,2022,-23.6272428022139,-46.7297293338476,5,kilometer,271.0,871197.0,12.0,13.0,3.0,8.0,36.0,chacara,05713-520,R  Marie Nader Calfat,Jardim Ampliação,São Paulo,SP,6.313021739130434,2
455468,2022,-23.6277232941092,-46.7292809242086,5,kilometer,478.0,1352892.0,13.0,10.0,10.0,8.0,41.0,chacara,05713-510,R  Lydia Damus Maksoud,Jardim Ampliação,São Paulo,SP,9.803565217391304,1
